query_id,liang_final_intent,liang_top_probability,liang_second_intent,liang_second_probability,liang_probability_margin,attention_semantic,attention_sentence_tfidf,attention_class_centroid_tfidf,weak_anchor_label,used_as_weak_anchor,probability_management___treatment_selection,probability_dosing___administration,probability_safety___contraindication,probability_interaction___combination,probability_comparative_treatment_choice,probability_monitoring___response___risk_assessment,probability_efficacy___outcomes,probability_guideline___evidence_lookup,probability_treatment_change___escalation,probability_prophylaxis___maintenance,probability_mechanism___background_knowledge
Q368,Management / Treatment Selection,0.991581,Guideline / Evidence Lookup,0.0037940072,0.987787,0.030507978,0.09039166,0.8791004,Management / Treatment Selection,True,0.991581,0.00040968164,0.0005397627,0.0017675813,0.00027082022,0.00028045973,0.0002299101,0.0037940072,0.0002270836,0.00040061562,0.0004990023
Q369,Comparative Treatment Choice,0.98687124,Safety / Contraindication,0.004795867,0.9820754,0.021655308,0.85083866,0.12750602,Comparative Treatment Choice,True,0.00065813586,0.0025355718,0.004795867,0.00046835444,0.98687124,0.0006493416,0.00023076386,0.00030874225,0.00091581716,0.0024319214,0.00013412975
Q370,Management / Treatment Selection,0.33077404,Interaction / Combination,0.32089895,0.009875089,0.080650195,0.18073949,0.73861027,Management / Treatment Selection,True,0.33077404,0.0076254825,0.05671204,0.32089895,0.010654791,0.023187092,0.006490737,0.094143674,0.0037007309,0.007567696,0.13824484
Q371,Guideline / Evidence Lookup,0.9389991,Management / Treatment Selection,0.030376082,0.90862304,0.11241233,0.31411198,0.5734757,Guideline / Evidence Lookup,True,0.030376082,0.0019914214,0.0032348663,0.0045705196,0.0017360653,0.008091497,0.0011563249,0.9389991,0.006022207,0.0033721167,0.00044984822
Q372,Guideline / Evidence Lookup,0.9326238,Management / Treatment Selection,0.033688597,0.8989352,0.09947687,0.3768578,0.52366537,Guideline / Evidence Lookup,True,0.033688597,0.0019277667,0.0034863264,0.005157698,0.0019262672,0.009662211,0.0014769499,0.9326238,0.0064983875,0.0029824795,0.00056946
Q373,Treatment Change / Escalation,0.99019414,Dosing / Administration,0.0041230964,0.98607105,0.063120574,0.26901764,0.6678618,Treatment Change / Escalation,True,0.00062880805,0.0041230964,0.0015642243,0.00033722428,0.0002891673,0.00042371365,7.109106e-05,0.0011110898,0.99019414,0.0010504981,0.0002068942
Q374,Safety / Contraindication,0.8583038,Dosing / Administration,0.032023847,0.82627994,0.052379094,0.2878379,0.659783,Safety / Contraindication,True,0.0069327387,0.032023847,0.8583038,0.02339091,0.016812362,0.008545539,0.012910533,0.009548447,0.008876952,0.01958976,0.0030650818
Q375,Dosing / Administration,0.9359979,Prophylaxis / Maintenance,0.026671981,0.9093259,0.099171415,0.40157285,0.4992557,Dosing / Administration,True,0.00067632255,0.9359979,0.023463823,0.0025786082,0.0030644035,0.00025468788,0.0009340544,0.00024960394,0.005522859,0.026671981,0.0005856395
Q376,Mechanism / Background Knowledge,0.9630916,Prophylaxis / Maintenance,0.009283573,0.953808,0.16779414,0.41705677,0.4151491,Mechanism / Background Knowledge,True,0.0033464015,0.0031130675,0.003581385,0.0014153247,0.0009389338,0.0054953704,0.0012939762,0.0026520707,0.0057883062,0.009283573,0.9630916
Q377,Guideline / Evidence Lookup,0.9272061,Management / Treatment Selection,0.039479315,0.8877268,0.22397663,0.19700691,0.5790165,Guideline / Evidence Lookup,True,0.039479315,0.0016489354,0.0030530498,0.0031166477,0.0017381267,0.011125554,0.0035473038,0.9272061,0.0052201273,0.003207518,0.00065731857
Q378,Treatment Change / Escalation,0.99019414,Dosing / Administration,0.0041230964,0.98607105,0.063120574,0.26901764,0.6678618,Treatment Change / Escalation,True,0.00062880805,0.0041230964,0.0015642243,0.00033722428,0.0002891673,0.00042371365,7.109106e-05,0.0011110898,0.99019414,0.0010504981,0.0002068942
Q379,Safety / Contraindication,0.83051604,Dosing / Administration,0.06555777,0.76495826,0.07218944,0.29021436,0.63759625,Safety / Contraindication,True,0.006058028,0.06555777,0.83051604,0.020321283,0.016969409,0.0044269627,0.0140254935,0.0056615476,0.009119816,0.024889203,0.0024544059
Q380,Dosing / Administration,0.93447703,Safety / Contraindication,0.026299171,0.90817785,0.12735051,0.38163197,0.49101758,Dosing / Administration,True,0.0008006031,0.93447703,0.026299171,0.0026559276,0.003138339,0.00023807125,0.001242675,0.00025766695,0.005222585,0.025038477,0.0006294292
Q381,Dosing / Administration,0.9370421,Safety / Contraindication,0.02476116,0.912281,0.11514645,0.30007026,0.58478326,Dosing / Administration,True,0.0008336398,0.9370421,0.02476116,0.004608833,0.0041895746,0.00026082367,0.0004221735,0.00028491154,0.010789378,0.016507117,0.00030031818
Q382,Management / Treatment Selection,0.9559435,Interaction / Combination,0.01427071,0.9416728,0.02353667,0.07813453,0.89832884,Management / Treatment Selection,True,0.9559435,0.0040165875,0.0051689963,0.01427071,0.0021750117,0.0008567011,0.00021904917,0.010258207,0.0057281773,0.0010855532,0.00027743884
Q383,Guideline / Evidence Lookup,0.89931685,Management / Treatment Selection,0.048185404,0.85113144,0.08167752,0.45445564,0.46386686,Guideline / Evidence Lookup,True,0.048185404,0.0025093518,0.005882304,0.005913552,0.0025735307,0.019841585,0.002504458,0.89931685,0.006252905,0.005230081,0.001790033
Q384,Safety / Contraindication,0.73063,Efficacy / Outcomes,0.05275428,0.6778757,0.21928418,0.19392462,0.5867912,Safety / Contraindication,True,0.042467862,0.015543464,0.73063,0.036064792,0.015563455,0.022194685,0.05275428,0.03814801,0.005654433,0.01356263,0.02741628
Q385,Prophylaxis / Maintenance,0.97614247,Dosing / Administration,0.008312286,0.9678302,0.056691796,0.58971846,0.3535897,Prophylaxis / Maintenance,True,0.0010076594,0.008312286,0.0053002797,0.0003323849,0.0014193803,0.00200479,0.00068693486,0.0008588521,0.0011096827,0.97614247,0.0028252876
Q386,Safety / Contraindication,0.41915825,Dosing / Administration,0.3823942,0.036764055,0.075281054,0.3383302,0.5863887,Safety / Contraindication,True,0.0031189218,0.3823942,0.41915825,0.032759763,0.022015397,0.0047938107,0.009152789,0.0030827266,0.0646372,0.05715932,0.0017276556
Q387,Monitoring / Response / Risk Assessment,0.9854785,Safety / Contraindication,0.006436455,0.97904205,0.06933048,0.14198625,0.7886833,Monitoring / Response / Risk Assessment,True,0.00040784042,7.76619e-05,0.006436455,0.00038513963,0.0009845658,0.9854785,0.0002085844,0.0031146058,0.000685258,0.00088724867,0.0013339646
Q388,Mechanism / Background Knowledge,0.9630916,Prophylaxis / Maintenance,0.009283573,0.953808,0.16779414,0.41705677,0.4151491,Mechanism / Background Knowledge,True,0.0033464015,0.0031130675,0.003581385,0.0014153247,0.0009389338,0.0054953704,0.0012939762,0.0026520707,0.0057883062,0.009283573,0.9630916
Q389,Management / Treatment Selection,0.984469,Guideline / Evidence Lookup,0.008368756,0.97610027,0.0488273,0.14333789,0.8078348,Management / Treatment Selection,True,0.984469,0.00045869395,0.00084554404,0.001505146,0.00046605823,0.0009946771,0.00046399934,0.008368756,0.00047666932,0.0008606629,0.0010907843
Q390,Guideline / Evidence Lookup,0.91655445,Management / Treatment Selection,0.03650859,0.8800459,0.097233236,0.4615992,0.44116762,Guideline / Evidence Lookup,True,0.03650859,0.0023182326,0.004386108,0.004785369,0.0019568186,0.018150568,0.0024992062,0.91655445,0.0066025658,0.0051293494,0.0011087565
Q391,Management / Treatment Selection,0.9559435,Interaction / Combination,0.01427071,0.9416728,0.02353667,0.07813453,0.89832884,Management / Treatment Selection,True,0.9559435,0.0040165875,0.0051689963,0.01427071,0.0021750117,0.0008567011,0.00021904917,0.010258207,0.0057281773,0.0010855532,0.00027743884
Q392,Treatment Change / Escalation,0.9863862,Dosing / Administration,0.006705008,0.9796812,0.03939372,0.30122343,0.6593829,Treatment Change / Escalation,True,0.0005512554,0.006705008,0.002524249,0.00066998013,0.00034643078,0.00059008424,5.5899392e-05,0.0009023163,0.9863862,0.0010458053,0.00022271417
Q393,Monitoring / Response / Risk Assessment,0.97772866,Safety / Contraindication,0.009149787,0.9685789,0.09599276,0.13766247,0.7663448,Monitoring / Response / Risk Assessment,True,0.0009847793,0.000100371835,0.009149787,0.0004714144,0.00095264567,0.97772866,0.00025147424,0.005281346,0.0006044059,0.0010055065,0.0034696083
Q394,Monitoring / Response / Risk Assessment,0.890431,Safety / Contraindication,0.05327918,0.8371518,0.15212123,0.14367965,0.70419914,Safety / Contraindication,True,0.0068379124,0.00059416913,0.05327918,0.0024491253,0.0041898075,0.890431,0.0017557619,0.019456545,0.0018665736,0.0032776715,0.015862267
Q395,Dosing / Administration,0.9290329,Safety / Contraindication,0.028950522,0.9000824,0.23898493,0.3060625,0.45495266,Dosing / Administration,True,0.0017207923,0.9290329,0.028950522,0.0039640944,0.004264655,0.0003087001,0.002007983,0.00048359288,0.0061528217,0.022316057,0.0007978815
Q396,Dosing / Administration,0.41855136,Safety / Contraindication,0.38959992,0.028951436,0.06273669,0.3429199,0.5943434,Dosing / Administration,True,0.0028333906,0.41855136,0.38959992,0.030748017,0.021815948,0.0043221354,0.007174428,0.0028888592,0.06307605,0.057383887,0.0016059906
Q397,Monitoring / Response / Risk Assessment,0.98009765,Safety / Contraindication,0.007012265,0.9730854,0.1537722,0.15504873,0.69117904,Monitoring / Response / Risk Assessment,True,0.0008031459,0.00012086152,0.007012265,0.00057860406,0.0010294305,0.98009765,0.00042226276,0.005531471,0.0008897635,0.0012693278,0.0022450977
Q398,Guideline / Evidence Lookup,0.8966595,Management / Treatment Selection,0.049582694,0.8470768,0.08730637,0.4494459,0.4632478,Guideline / Evidence Lookup,True,0.049582694,0.0025114347,0.006139239,0.005953056,0.0026478863,0.020519303,0.0025338542,0.8966595,0.0062288446,0.005295697,0.0019285723
Q399,Mechanism / Background Knowledge,0.96171975,Prophylaxis / Maintenance,0.009412251,0.9523075,0.15438461,0.42697334,0.418642,Mechanism / Background Knowledge,True,0.003361197,0.0034955468,0.0037484686,0.0015181827,0.00101667,0.0052321088,0.0014139896,0.0025214988,0.0065603037,0.009412251,0.96171975
Q400,Dosing / Administration,0.9359979,Prophylaxis / Maintenance,0.026671981,0.9093259,0.099171415,0.40157285,0.4992557,Dosing / Administration,True,0.00067632255,0.9359979,0.023463823,0.0025786082,0.0030644035,0.00025468788,0.0009340544,0.00024960394,0.005522859,0.026671981,0.0005856395
Q401,Management / Treatment Selection,0.9559435,Interaction / Combination,0.01427071,0.9416728,0.02353667,0.07813453,0.89832884,Management / Treatment Selection,True,0.9559435,0.0040165875,0.0051689963,0.01427071,0.0021750117,0.0008567011,0.00021904917,0.010258207,0.0057281773,0.0010855532,0.00027743884
Q402,Prophylaxis / Maintenance,0.9632334,Dosing / Administration,0.010901309,0.9523321,0.12038701,0.5232157,0.35639727,Prophylaxis / Maintenance,True,0.0006509863,0.010901309,0.009520922,0.000336963,0.0011700969,0.0024610902,0.0039022209,0.0012607283,0.0024832888,0.9632334,0.0040791
Q403,Interaction / Combination,0.9658287,Safety / Contraindication,0.0093598245,0.9564689,0.059179965,0.17512545,0.76569456,Interaction / Combination,True,0.0073426496,0.0067133796,0.0093598245,0.9658287,0.0008911213,0.0013587686,0.0004055369,0.0035923512,0.0017799377,0.0014922882,0.0012353742
Q404,Dosing / Administration,0.9449216,Prophylaxis / Maintenance,0.024700452,0.92022115,0.17482379,0.36387566,0.46130064,Dosing / Administration,True,0.001062072,0.9449216,0.0162771,0.0025352815,0.0030233508,0.00024687662,0.0009706704,0.0003293514,0.00529106,0.024700452,0.0006421037
Q405,Management / Treatment Selection,0.984469,Guideline / Evidence Lookup,0.008368756,0.97610027,0.0488273,0.14333789,0.8078348,Management / Treatment Selection,True,0.984469,0.00045869395,0.00084554404,0.001505146,0.00046605823,0.0009946771,0.00046399934,0.008368756,0.00047666932,0.0008606629,0.0010907843
Q406,Management / Treatment Selection,0.98180884,Guideline / Evidence Lookup,0.0129710045,0.96883786,0.07745891,0.06796144,0.85457957,Management / Treatment Selection,True,0.98180884,0.0002494175,0.0009074252,0.0017276431,0.00030353194,0.00057336764,0.00026146133,0.0129710045,0.0002553771,0.00037652298,0.00056538323
Q407,Dosing / Administration,0.9359979,Prophylaxis / Maintenance,0.026671981,0.9093259,0.099171415,0.40157285,0.4992557,Dosing / Administration,True,0.00067632255,0.9359979,0.023463823,0.0025786082,0.0030644035,0.00025468788,0.0009340544,0.00024960394,0.005522859,0.026671981,0.0005856395
Q408,Prophylaxis / Maintenance,0.98110205,Dosing / Administration,0.0068763373,0.9742257,0.0927259,0.65266055,0.2546135,Prophylaxis / Maintenance,True,0.00047711443,0.0068763373,0.004561182,0.0002038534,0.0012674354,0.0014874511,0.0005453847,0.0005784802,0.00091132114,0.98110205,0.0019893555
Q409,Dosing / Administration,0.4276565,Safety / Contraindication,0.3842029,0.043453604,0.06856056,0.34078908,0.5906504,Dosing / Administration,True,0.0027686819,0.4276565,0.3842029,0.029434742,0.021228084,0.0040107383,0.007129413,0.0027267495,0.06239983,0.05686996,0.0015723866
Q410,Management / Treatment Selection,0.9812088,Guideline / Evidence Lookup,0.009835744,0.9713731,0.025013724,0.12852103,0.8464653,Management / Treatment Selection,True,0.9812088,0.0006308346,0.0012609626,0.0020752833,0.00051879784,0.0015108364,0.00023764519,0.009835744,0.0006251403,0.0012888364,0.00080716953
Q411,Dosing / Administration,0.92477244,Safety / Contraindication,0.034303326,0.89046913,0.09765041,0.3836799,0.51866966,Dosing / Administration,True,0.00052305625,0.92477244,0.034303326,0.0033727584,0.0031130316,0.00027727074,0.0007957046,0.00021741739,0.008122877,0.02414709,0.00035511696
Q412,Efficacy / Outcomes,0.9887477,Safety / Contraindication,0.0054166606,0.9833311,0.32741308,0.2560794,0.4165075,Efficacy / Outcomes,True,0.0004406123,0.0009160599,0.0054166606,0.00031277363,0.00017508688,0.000457426,0.9887477,0.0012014321,0.00025081233,0.0015783312,0.00050305855
Q413,Guideline / Evidence Lookup,0.8966595,Management / Treatment Selection,0.049582694,0.8470768,0.08730637,0.4494459,0.4632478,Guideline / Evidence Lookup,True,0.049582694,0.0025114347,0.006139239,0.005953056,0.0026478863,0.020519303,0.0025338542,0.8966595,0.0062288446,0.005295697,0.0019285723
Q414,Dosing / Administration,0.9398804,Prophylaxis / Maintenance,0.02592304,0.91395736,0.18925025,0.35632086,0.45442888,Dosing / Administration,True,0.0011036793,0.9398804,0.018906377,0.002655495,0.0034362427,0.00028292774,0.0011172052,0.0003816462,0.0056452653,0.02592304,0.00066782115
Q415,Guideline / Evidence Lookup,0.9263954,Management / Treatment Selection,0.039764453,0.88663095,0.22241466,0.19744585,0.58013946,Guideline / Evidence Lookup,True,0.039764453,0.0016889619,0.0031560764,0.003212993,0.0017748005,0.01115429,0.0036704661,0.9263954,0.0053238603,0.0031985184,0.0006601725
Q416,Monitoring / Response / Risk Assessment,0.98009765,Safety / Contraindication,0.007012265,0.9730854,0.1537722,0.15504873,0.69117904,Monitoring / Response / Risk Assessment,True,0.0008031459,0.00012086152,0.007012265,0.00057860406,0.0010294305,0.98009765,0.00042226276,0.005531471,0.0008897635,0.0012693278,0.0022450977
Q417,Comparative Treatment Choice,0.98687124,Safety / Contraindication,0.004795867,0.9820754,0.021655308,0.85083866,0.12750602,Comparative Treatment Choice,True,0.00065813586,0.0025355718,0.004795867,0.00046835444,0.98687124,0.0006493416,0.00023076386,0.00030874225,0.00091581716,0.0024319214,0.00013412975
Q418,Monitoring / Response / Risk Assessment,0.97772866,Safety / Contraindication,0.009149787,0.9685789,0.09599276,0.13766247,0.7663448,Monitoring / Response / Risk Assessment,True,0.0009847793,0.000100371835,0.009149787,0.0004714144,0.00095264567,0.97772866,0.00025147424,0.005281346,0.0006044059,0.0010055065,0.0034696083
Q419,Treatment Change / Escalation,0.99019414,Dosing / Administration,0.0041230964,0.98607105,0.063120574,0.26901764,0.6678618,Treatment Change / Escalation,True,0.00062880805,0.0041230964,0.0015642243,0.00033722428,0.0002891673,0.00042371365,7.109106e-05,0.0011110898,0.99019414,0.0010504981,0.0002068942
Q420,Dosing / Administration,0.9359979,Prophylaxis / Maintenance,0.026671981,0.9093259,0.099171415,0.40157285,0.4992557,Dosing / Administration,True,0.00067632255,0.9359979,0.023463823,0.0025786082,0.0030644035,0.00025468788,0.0009340544,0.00024960394,0.005522859,0.026671981,0.0005856395
Q421,Dosing / Administration,0.9449216,Prophylaxis / Maintenance,0.024700452,0.92022115,0.17482379,0.36387566,0.46130064,Dosing / Administration,True,0.001062072,0.9449216,0.0162771,0.0025352815,0.0030233508,0.00024687662,0.0009706704,0.0003293514,0.00529106,0.024700452,0.0006421037
Q422,Guideline / Evidence Lookup,0.9389991,Management / Treatment Selection,0.030376082,0.90862304,0.11241233,0.31411198,0.5734757,Guideline / Evidence Lookup,True,0.030376082,0.0019914214,0.0032348663,0.0045705196,0.0017360653,0.008091497,0.0011563249,0.9389991,0.006022207,0.0033721167,0.00044984822
Q423,Prophylaxis / Maintenance,0.98110205,Dosing / Administration,0.0068763373,0.9742257,0.0927259,0.65266055,0.2546135,Prophylaxis / Maintenance,True,0.00047711443,0.0068763373,0.004561182,0.0002038534,0.0012674354,0.0014874511,0.0005453847,0.0005784802,0.00091132114,0.98110205,0.0019893555
Q424,Monitoring / Response / Risk Assessment,0.9854785,Safety / Contraindication,0.006436455,0.97904205,0.06933048,0.14198625,0.7886833,Monitoring / Response / Risk Assessment,True,0.00040784042,7.76619e-05,0.006436455,0.00038513963,0.0009845658,0.9854785,0.0002085844,0.0031146058,0.000685258,0.00088724867,0.0013339646
Q425,Prophylaxis / Maintenance,0.9632334,Dosing / Administration,0.010901309,0.9523321,0.12038701,0.5232157,0.35639727,Prophylaxis / Maintenance,True,0.0006509863,0.010901309,0.009520922,0.000336963,0.0011700969,0.0024610902,0.0039022209,0.0012607283,0.0024832888,0.9632334,0.0040791
Q426,Prophylaxis / Maintenance,0.9632334,Dosing / Administration,0.010901309,0.9523321,0.12038701,0.5232157,0.35639727,Prophylaxis / Maintenance,True,0.0006509863,0.010901309,0.009520922,0.000336963,0.0011700969,0.0024610902,0.0039022209,0.0012607283,0.0024832888,0.9632334,0.0040791
Q427,Safety / Contraindication,0.83051604,Dosing / Administration,0.06555777,0.76495826,0.07218944,0.29021436,0.63759625,Safety / Contraindication,True,0.006058028,0.06555777,0.83051604,0.020321283,0.016969409,0.0044269627,0.0140254935,0.0056615476,0.009119816,0.024889203,0.0024544059
Q428,Treatment Change / Escalation,0.99038905,Dosing / Administration,0.00490377,0.98548526,0.037377242,0.31200257,0.65062016,Treatment Change / Escalation,True,0.00033171865,0.00490377,0.0018043661,0.00022721417,0.00026717584,0.000397814,3.8790327e-05,0.0006184458,0.99038905,0.00085334206,0.00016830495
Q429,Dosing / Administration,0.93178225,Safety / Contraindication,0.028436065,0.9033462,0.087837555,0.3468386,0.56532377,Dosing / Administration,True,0.00068523234,0.93178225,0.028436065,0.0035827316,0.0040662917,0.00029380608,0.00055431115,0.00027342915,0.00788193,0.022076674,0.00036729296
Q430,Dosing / Administration,0.93447703,Safety / Contraindication,0.026299171,0.90817785,0.12735051,0.38163197,0.49101758,Dosing / Administration,True,0.0008006031,0.93447703,0.026299171,0.0026559276,0.003138339,0.00023807125,0.001242675,0.00025766695,0.005222585,0.025038477,0.0006294292
Q431,Safety / Contraindication,0.57139087,Guideline / Evidence Lookup,0.071930125,0.49946076,0.06540742,0.32840514,0.60618746,Safety / Contraindication,True,0.062463585,0.019482838,0.57139087,0.040003568,0.026036903,0.040099222,0.055916436,0.071930125,0.009423863,0.03675835,0.06649417
Q432,Interaction / Combination,0.9626987,Safety / Contraindication,0.009370143,0.95332855,0.06538383,0.18824223,0.74637395,Interaction / Combination,True,0.008530338,0.006540643,0.009370143,0.9626987,0.00097435556,0.0015421888,0.00054250297,0.0043423628,0.002088398,0.0017085907,0.0016617355
Q433,Monitoring / Response / Risk Assessment,0.9854785,Safety / Contraindication,0.006436455,0.97904205,0.06933048,0.14198625,0.7886833,Monitoring / Response / Risk Assessment,True,0.00040784042,7.76619e-05,0.006436455,0.00038513963,0.0009845658,0.9854785,0.0002085844,0.0031146058,0.000685258,0.00088724867,0.0013339646
Q434,Dosing / Administration,0.40504202,Safety / Contraindication,0.40285012,0.0021919012,0.07290639,0.33919907,0.58789456,Safety / Contraindication,True,0.0029255813,0.40504202,0.40285012,0.030697864,0.02201794,0.0042109834,0.007811221,0.0028304385,0.063002825,0.057014983,0.0015960957
Q435,Dosing / Administration,0.9290329,Safety / Contraindication,0.028950522,0.9000824,0.23898493,0.3060625,0.45495266,Dosing / Administration,True,0.0017207923,0.9290329,0.028950522,0.0039640944,0.004264655,0.0003087001,0.002007983,0.00048359288,0.0061528217,0.022316057,0.0007978815
Q436,Comparative Treatment Choice,0.9871715,Safety / Contraindication,0.0046370034,0.98253447,0.021237668,0.8594299,0.119332485,Comparative Treatment Choice,True,0.0006632035,0.0024613484,0.0046370034,0.00046102202,0.9871715,0.00064344006,0.00023193938,0.00030956455,0.0008884729,0.0023991433,0.00013340388
Q437,Management / Treatment Selection,0.98507327,Guideline / Evidence Lookup,0.011782589,0.9732907,0.03367524,0.09424258,0.8720822,Management / Treatment Selection,True,0.98507327,0.00017853657,0.0003101937,0.0011298449,0.00020610316,0.0003572169,0.00018000379,0.011782589,0.00020690134,0.0002920956,0.00028331293
Q438,Dosing / Administration,0.9398804,Prophylaxis / Maintenance,0.02592304,0.91395736,0.18925025,0.35632086,0.45442888,Dosing / Administration,True,0.0011036793,0.9398804,0.018906377,0.002655495,0.0034362427,0.00028292774,0.0011172052,0.0003816462,0.0056452653,0.02592304,0.00066782115
Q439,Dosing / Administration,0.9449216,Prophylaxis / Maintenance,0.024700452,0.92022115,0.17482379,0.36387566,0.46130064,Dosing / Administration,True,0.001062072,0.9449216,0.0162771,0.0025352815,0.0030233508,0.00024687662,0.0009706704,0.0003293514,0.00529106,0.024700452,0.0006421037
Q440,Monitoring / Response / Risk Assessment,0.98009765,Safety / Contraindication,0.007012265,0.9730854,0.1537722,0.15504873,0.69117904,Monitoring / Response / Risk Assessment,True,0.0008031459,0.00012086152,0.007012265,0.00057860406,0.0010294305,0.98009765,0.00042226276,0.005531471,0.0008897635,0.0012693278,0.0022450977
Q441,Dosing / Administration,0.9290329,Safety / Contraindication,0.028950522,0.9000824,0.23898493,0.3060625,0.45495266,Dosing / Administration,True,0.0017207923,0.9290329,0.028950522,0.0039640944,0.004264655,0.0003087001,0.002007983,0.00048359288,0.0061528217,0.022316057,0.0007978815
Q442,Treatment Change / Escalation,0.99029225,Dosing / Administration,0.0043945983,0.98589766,0.046095613,0.3221867,0.63171774,Treatment Change / Escalation,True,0.00045609317,0.0043945983,0.0016847509,0.00035322265,0.00026988643,0.00047705002,6.0274444e-05,0.00081861607,0.99029225,0.0009352023,0.00025818992
Q443,Prophylaxis / Maintenance,0.98110205,Dosing / Administration,0.0068763373,0.9742257,0.0927259,0.65266055,0.2546135,Prophylaxis / Maintenance,True,0.00047711443,0.0068763373,0.004561182,0.0002038534,0.0012674354,0.0014874511,0.0005453847,0.0005784802,0.00091132114,0.98110205,0.0019893555
Q444,Dosing / Administration,0.9290329,Safety / Contraindication,0.028950522,0.9000824,0.23898493,0.3060625,0.45495266,Dosing / Administration,True,0.0017207923,0.9290329,0.028950522,0.0039640944,0.004264655,0.0003087001,0.002007983,0.00048359288,0.0061528217,0.022316057,0.0007978815
Q445,Guideline / Evidence Lookup,0.9326238,Management / Treatment Selection,0.033688597,0.8989352,0.09947687,0.3768578,0.52366537,Guideline / Evidence Lookup,True,0.033688597,0.0019277667,0.0034863264,0.005157698,0.0019262672,0.009662211,0.0014769499,0.9326238,0.0064983875,0.0029824795,0.00056946
Q446,Management / Treatment Selection,0.9692162,Guideline / Evidence Lookup,0.012231452,0.95698476,0.063786864,0.09356439,0.84264874,Management / Treatment Selection,True,0.9692162,0.0005242157,0.0068753054,0.0028051338,0.00065974676,0.002493589,0.0011205687,0.012231452,0.0004993207,0.0012247057,0.0023498232
Q447,Comparative Treatment Choice,0.98687124,Safety / Contraindication,0.004795867,0.9820754,0.021655308,0.85083866,0.12750602,Comparative Treatment Choice,True,0.00065813586,0.0025355718,0.004795867,0.00046835444,0.98687124,0.0006493416,0.00023076386,0.00030874225,0.00091581716,0.0024319214,0.00013412975
Q448,Comparative Treatment Choice,0.9871715,Safety / Contraindication,0.0046370034,0.98253447,0.021237668,0.8594299,0.119332485,Comparative Treatment Choice,True,0.0006632035,0.0024613484,0.0046370034,0.00046102202,0.9871715,0.00064344006,0.00023193938,0.00030956455,0.0008884729,0.0023991433,0.00013340388
Q449,Mechanism / Background Knowledge,0.9610921,Prophylaxis / Maintenance,0.008825004,0.9522671,0.14974125,0.42445755,0.4258012,Mechanism / Background Knowledge,True,0.0034623244,0.0033220772,0.0039274776,0.0016313721,0.0010819362,0.006173529,0.0014241693,0.002710104,0.0063499655,0.008825004,0.9610921
Q450,Safety / Contraindication,0.85820323,Dosing / Administration,0.032274168,0.82592905,0.06826277,0.28301325,0.64872396,Safety / Contraindication,True,0.0067081344,0.032274168,0.85820323,0.022436595,0.016463544,0.008410929,0.012986701,0.0095132645,0.0087727895,0.021090245,0.0031403564
Q451,Prophylaxis / Maintenance,0.98185766,Dosing / Administration,0.0056586284,0.97619903,0.10218652,0.6636613,0.23415214,Prophylaxis / Maintenance,True,0.00026789977,0.0056586284,0.0038981976,0.00013537068,0.0007915965,0.0014179507,0.00039673716,0.0003729436,0.00089366414,0.98185766,0.0043093925
Q452,Interaction / Combination,0.9626987,Safety / Contraindication,0.009370143,0.95332855,0.06538383,0.18824223,0.74637395,Interaction / Combination,True,0.008530338,0.006540643,0.009370143,0.9626987,0.00097435556,0.0015421888,0.00054250297,0.0043423628,0.002088398,0.0017085907,0.0016617355
Q453,Dosing / Administration,0.92477244,Safety / Contraindication,0.034303326,0.89046913,0.09765041,0.3836799,0.51866966,Dosing / Administration,True,0.00052305625,0.92477244,0.034303326,0.0033727584,0.0031130316,0.00027727074,0.0007957046,0.00021741739,0.008122877,0.02414709,0.00035511696
Q454,Treatment Change / Escalation,0.99218833,Dosing / Administration,0.0035329384,0.9886554,0.049029365,0.3188914,0.63207924,Treatment Change / Escalation,True,0.00037003463,0.0035329384,0.0013499956,0.00018100263,0.00024305518,0.00041107825,4.3860993e-05,0.0007197344,0.99218833,0.0007478613,0.00021198983
Q455,Management / Treatment Selection,0.33077404,Interaction / Combination,0.32089895,0.009875089,0.080650195,0.18073949,0.73861027,Management / Treatment Selection,True,0.33077404,0.0076254825,0.05671204,0.32089895,0.010654791,0.023187092,0.006490737,0.094143674,0.0037007309,0.007567696,0.13824484
Q456,Guideline / Evidence Lookup,0.9412879,Management / Treatment Selection,0.028520662,0.91276723,0.15944636,0.2758878,0.56466585,Guideline / Evidence Lookup,True,0.028520662,0.0019356743,0.0032203847,0.0039983084,0.001715426,0.008325756,0.0010809784,0.9412879,0.0060263216,0.0035010073,0.00038758255
Q457,Safety / Contraindication,0.8881545,Efficacy / Outcomes,0.030467028,0.8576875,0.18901825,0.23088399,0.58009773,Safety / Contraindication,True,0.006592686,0.020464608,0.8881545,0.016593795,0.0066897236,0.006332993,0.030467028,0.0066547166,0.0030036464,0.011711973,0.003334288
Q458,Mechanism / Background Knowledge,0.9610921,Prophylaxis / Maintenance,0.008824999,0.9522671,0.14974128,0.42445752,0.42580116,Mechanism / Background Knowledge,True,0.0034623244,0.0033220772,0.0039274776,0.0016313721,0.0010819362,0.006173529,0.0014241693,0.002710104,0.0063499655,0.008824999,0.9610921
