impression_id,query_id,content_id,session_id,doctor_id,timestamp,first_event_timestamp,last_event_timestamp,split
IMP0331,Q477,C089,SE0591,D099,2025-01-02 20:51:48,,,train
IMP0332,Q477,C330,SE0591,D099,2025-01-02 20:51:48,,,train
IMP0333,Q477,C286,SE0591,D099,2025-01-02 20:51:49,,,train
IMP0334,Q477,C098,SE0591,D099,2025-01-02 20:51:50,,,train
IMP0335,Q477,C046,SE0591,D099,2025-01-02 20:51:52,,,train
IMP0336,Q070,C180,SE0593,D042,2025-01-02 21:43:20,,,test
IMP0337,Q070,C005,SE0593,D042,2025-01-02 21:43:27,2025-01-02 21:43:53,2025-01-02 21:43:53,test
IMP0338,Q070,C068,SE0593,D042,2025-01-02 21:43:29,,,test
IMP0339,Q070,C168,SE0593,D042,2025-01-02 21:43:29,,,test
IMP0340,Q070,C024,SE0593,D042,2025-01-02 21:43:30,,,test
IMP0341,Q070,C285,SE0593,D042,2025-01-02 21:43:32,,,test
IMP0342,Q362,C312,SE0224,D023,2025-01-02 21:53:57,,,train
IMP0343,Q362,C178,SE0224,D023,2025-01-02 21:54:03,,,train
IMP0344,Q362,C305,SE0224,D023,2025-01-02 21:54:05,,,train
IMP0345,Q362,C080,SE0224,D023,2025-01-02 21:54:06,,,train
IMP0346,Q362,C043,SE0224,D023,2025-01-02 21:54:07,2025-01-02 21:54:39,2025-01-02 21:54:39,train
IMP0347,Q362,C009,SE0224,D023,2025-01-02 21:54:08,,,train
IMP0348,Q362,C067,SE0224,D023,2025-01-02 21:54:11,,,train
IMP0349,Q362,C225,SE0224,D023,2025-01-02 21:54:13,,,train
IMP0350,Q362,C024,SE0224,D023,2025-01-02 21:54:15,,,train
IMP0351,Q168,C102,SE0229,D113,2025-01-02 21:56:46,,,test
IMP0352,Q168,C326,SE0229,D113,2025-01-02 21:56:48,,,test
IMP0353,Q168,C081,SE0229,D113,2025-01-02 21:56:50,,,test
IMP0354,Q168,C021,SE0229,D113,2025-01-02 21:56:51,,,test
IMP0355,Q168,C327,SE0229,D113,2025-01-02 21:56:52,2025-01-02 21:57:22,2025-01-02 21:57:22,test
IMP0356,Q168,C090,SE0229,D113,2025-01-02 21:56:54,,,test
IMP0357,Q168,C322,SE0229,D113,2025-01-02 21:56:58,,,test
IMP0358,Q168,C048,SE0229,D113,2025-01-02 21:57:00,,,test
IMP0359,Q450,C304,SE0480,D003,2025-01-02 21:59:42,,,test
IMP0360,Q450,C189,SE0480,D003,2025-01-02 21:59:43,,,test
IMP0361,Q450,C310,SE0480,D003,2025-01-02 21:59:54,,,test
IMP0362,Q450,C200,SE0480,D003,2025-01-02 21:59:54,,,test
IMP0363,Q450,C161,SE0480,D003,2025-01-02 21:59:55,,,test
IMP0364,Q450,C064,SE0480,D003,2025-01-02 21:59:55,,,test
IMP0365,Q450,C122,SE0480,D003,2025-01-02 21:59:57,,,test
IMP0366,Q450,C342,SE0480,D003,2025-01-02 21:59:57,,,test
IMP0367,Q450,C314,SE0480,D003,2025-01-02 21:59:58,2025-01-02 22:00:26,2025-01-02 22:00:26,test
IMP0368,Q450,C149,SE0480,D003,2025-01-02 22:00:02,,,test
IMP0369,Q450,C142,SE0480,D003,2025-01-02 22:00:03,,,test
IMP0370,Q281,C299,SE0530,D068,2025-01-02 23:58:11,2025-01-02 23:58:50,2025-01-02 23:58:50,train
IMP0371,Q281,C197,SE0530,D068,2025-01-02 23:58:13,,,train
IMP0372,Q281,C016,SE0530,D068,2025-01-02 23:58:14,,,train
IMP0373,Q281,C048,SE0530,D068,2025-01-02 23:58:15,,,train
IMP0374,Q281,C177,SE0530,D068,2025-01-02 23:58:23,,,train
IMP0375,Q281,C252,SE0530,D068,2025-01-02 23:58:25,,,train
IMP0376,Q281,C245,SE0530,D068,2025-01-02 23:58:25,,,train
IMP0377,Q281,C117,SE0530,D068,2025-01-02 23:58:26,,,train
IMP0378,Q281,C335,SE0530,D068,2025-01-02 23:58:28,,,train
IMP0379,Q281,C034,SE0530,D068,2025-01-02 23:58:29,,,train
IMP0380,Q005,C009,SE0065,D062,2025-01-03 01:00:02,2025-01-03 01:00:39,2025-01-03 01:00:39,validation
IMP0381,Q005,C234,SE0065,D062,2025-01-03 01:00:05,,,validation
IMP0382,Q005,C180,SE0065,D062,2025-01-03 01:00:08,2025-01-03 01:03:20,2025-01-03 01:03:20,validation
IMP0383,Q005,C084,SE0065,D062,2025-01-03 01:00:11,2025-01-03 01:05:39,2025-01-03 01:05:39,validation
IMP0384,Q005,C106,SE0065,D062,2025-01-03 01:00:13,,,validation
IMP0385,Q005,C334,SE0065,D062,2025-01-03 01:00:15,,,validation
IMP0386,Q005,C259,SE0065,D062,2025-01-03 01:00:17,2025-01-03 01:06:15,2025-01-03 01:06:15,validation
IMP0387,Q473,C313,SE0592,D057,2025-01-03 01:24:20,,,train
IMP0388,Q473,C155,SE0592,D057,2025-01-03 01:24:22,,,train
IMP0389,Q473,C258,SE0592,D057,2025-01-03 01:24:24,2025-01-03 01:25:05,2025-01-03 01:25:05,train
IMP0390,Q473,C017,SE0592,D057,2025-01-03 01:24:26,,,train
IMP0391,Q473,C322,SE0592,D057,2025-01-03 01:24:28,,,train
IMP0392,Q473,C029,SE0592,D057,2025-01-03 01:24:30,,,train
IMP0393,Q473,C011,SE0592,D057,2025-01-03 01:24:31,,,train
IMP0394,Q473,C293,SE0592,D057,2025-01-03 01:24:34,,,train
IMP0395,Q473,C128,SE0592,D057,2025-01-03 01:24:37,,,train
IMP0396,Q473,C202,SE0592,D057,2025-01-03 01:24:39,,,train
IMP0397,Q473,C191,SE0592,D057,2025-01-03 01:24:40,,,train
IMP0398,Q021,C237,SE0160,D019,2025-01-03 01:43:45,2025-01-03 01:44:41,2025-01-03 01:44:41,train
IMP0399,Q021,C158,SE0160,D019,2025-01-03 01:43:54,,,train
IMP0400,Q021,C249,SE0160,D019,2025-01-03 01:43:57,,,train
IMP0401,Q021,C089,SE0160,D019,2025-01-03 01:44:06,,,train
IMP0402,Q021,C136,SE0160,D019,2025-01-03 01:44:08,,,train
IMP0403,Q021,C314,SE0160,D019,2025-01-03 01:44:09,,,train
IMP0404,Q021,C001,SE0160,D019,2025-01-03 01:44:12,,,train
IMP0405,Q021,C289,SE0160,D019,2025-01-03 01:44:13,,,train
IMP0406,Q021,C131,SE0160,D019,2025-01-03 01:44:14,,,train
IMP0407,Q021,C016,SE0160,D019,2025-01-03 01:44:15,,,train
IMP0408,Q021,C092,SE0160,D019,2025-01-03 01:44:16,2025-01-03 01:52:11,2025-01-03 01:52:11,train
IMP0409,Q021,C103,SE0160,D019,2025-01-03 01:44:18,2025-01-03 01:48:52,2025-01-03 01:48:52,train
IMP0410,Q033,C282,SE0343,D054,2025-01-03 02:36:02,,,validation
IMP0411,Q033,C239,SE0343,D054,2025-01-03 02:36:05,,,validation
IMP0412,Q033,C326,SE0343,D054,2025-01-03 02:36:13,2025-01-03 02:36:33,2025-01-03 02:36:33,validation
IMP0413,Q033,C248,SE0343,D054,2025-01-03 02:36:14,,,validation
IMP0414,Q033,C143,SE0343,D054,2025-01-03 02:36:16,,,validation
IMP0415,Q033,C324,SE0343,D054,2025-01-03 02:36:17,,,validation
IMP0416,Q033,C212,SE0343,D054,2025-01-03 02:36:18,2025-01-03 02:41:09,2025-01-03 02:41:09,validation
IMP0417,Q033,C164,SE0343,D054,2025-01-03 02:36:20,,,validation
IMP0418,Q128,C232,SE0662,D071,2025-01-03 03:17:07,2025-01-03 03:17:55,2025-01-03 03:17:55,train
IMP0419,Q128,C170,SE0662,D071,2025-01-03 03:17:10,,,train
IMP0420,Q128,C061,SE0662,D071,2025-01-03 03:17:19,,,train
IMP0421,Q128,C274,SE0662,D071,2025-01-03 03:17:20,,,train
IMP0422,Q128,C204,SE0662,D071,2025-01-03 03:17:20,,,train
IMP0423,Q128,C217,SE0662,D071,2025-01-03 03:17:23,,,train
IMP0424,Q128,C162,SE0662,D071,2025-01-03 03:17:25,,,train
IMP0425,Q128,C111,SE0662,D071,2025-01-03 03:17:25,,,train
IMP0426,Q128,C169,SE0662,D071,2025-01-03 03:17:26,,,train
IMP0427,Q128,C033,SE0662,D071,2025-01-03 03:17:28,,,train
IMP0428,Q443,C228,SE0083,D004,2025-01-03 03:31:52,,,validation
IMP0429,Q443,C034,SE0083,D004,2025-01-03 03:32:00,2025-01-03 03:33:20,2025-01-03 03:33:20,validation
IMP0430,Q443,C176,SE0083,D004,2025-01-03 03:32:01,,,validation
IMP0431,Q443,C137,SE0083,D004,2025-01-03 03:32:03,,,validation
IMP0432,Q443,C262,SE0083,D004,2025-01-03 03:32:04,,,validation
IMP0433,Q443,C226,SE0083,D004,2025-01-03 03:32:06,2025-01-03 03:38:18,2025-01-03 03:38:18,validation
IMP0434,Q443,C096,SE0083,D004,2025-01-03 03:32:07,2025-01-03 03:32:22,2025-01-03 03:32:22,validation
IMP0435,Q443,C004,SE0083,D004,2025-01-03 03:32:10,,,validation
IMP0436,Q287,C228,SE0545,D003,2025-01-03 04:16:24,,,test
IMP0437,Q287,C267,SE0545,D003,2025-01-03 04:16:25,,,test
IMP0438,Q287,C094,SE0545,D003,2025-01-03 04:16:28,,,test
IMP0439,Q287,C251,SE0545,D003,2025-01-03 04:16:34,,,test
IMP0440,Q287,C239,SE0545,D003,2025-01-03 04:16:36,,,test
IMP0441,Q287,C234,SE0545,D003,2025-01-03 04:16:38,,,test
IMP0442,Q287,C276,SE0545,D003,2025-01-03 04:16:40,,,test
IMP0443,Q287,C307,SE0545,D003,2025-01-03 04:16:41,,,test
IMP0444,Q287,C154,SE0545,D003,2025-01-03 04:16:42,,,test
IMP0445,Q287,C231,SE0545,D003,2025-01-03 04:16:42,2025-01-03 04:17:10,2025-01-03 04:17:10,test
IMP0446,Q287,C229,SE0545,D003,2025-01-03 04:16:44,,,test
IMP0447,Q287,C316,SE0545,D003,2025-01-03 04:16:46,,,test
IMP0448,Q283,C048,SE0744,D040,2025-01-03 05:30:33,,,train
IMP0449,Q283,C058,SE0744,D040,2025-01-03 05:30:33,,,train
IMP0450,Q283,C270,SE0744,D040,2025-01-03 05:30:33,,,train
IMP0451,Q283,C043,SE0744,D040,2025-01-03 05:30:33,,,train
IMP0452,Q283,C155,SE0744,D040,2025-01-03 05:30:35,,,train
IMP0453,Q283,C195,SE0744,D040,2025-01-03 05:30:35,,,train
IMP0454,Q283,C117,SE0744,D040,2025-01-03 05:30:36,,,train
IMP0455,Q283,C061,SE0744,D040,2025-01-03 05:30:41,,,train
IMP0456,Q293,C065,SE0663,D050,2025-01-03 05:44:49,,,train
IMP0457,Q293,C081,SE0663,D050,2025-01-03 05:44:52,2025-01-03 05:45:24,2025-01-03 05:45:24,train
IMP0458,Q293,C058,SE0663,D050,2025-01-03 05:44:53,,,train
IMP0459,Q293,C001,SE0663,D050,2025-01-03 05:44:59,,,train
IMP0460,Q293,C303,SE0663,D050,2025-01-03 05:45:03,,,train
IMP0461,Q293,C098,SE0663,D050,2025-01-03 05:45:04,,,train
IMP0462,Q293,C069,SE0663,D050,2025-01-03 05:45:05,,,train
IMP0463,Q293,C114,SE0663,D050,2025-01-03 05:45:06,,,train
IMP0464,Q293,C131,SE0663,D050,2025-01-03 05:45:07,,,train
IMP0465,Q355,C009,SE0268,D002,2025-01-03 06:43:41,,,train
IMP0466,Q355,C333,SE0268,D002,2025-01-03 06:43:43,,,train
IMP0467,Q355,C031,SE0268,D002,2025-01-03 06:43:45,2025-01-03 06:44:07,2025-01-03 06:44:07,train
IMP0468,Q355,C127,SE0268,D002,2025-01-03 06:43:46,,,train
IMP0469,Q355,C234,SE0268,D002,2025-01-03 06:43:47,,,train
IMP0470,Q355,C152,SE0268,D002,2025-01-03 06:43:47,,,train
IMP0471,Q355,C055,SE0268,D002,2025-01-03 06:43:49,,,train
IMP0472,Q355,C097,SE0268,D002,2025-01-03 06:43:51,2025-01-03 06:47:17,2025-01-03 06:47:17,train
IMP0473,Q355,C087,SE0268,D002,2025-01-03 06:43:54,,,train
IMP0474,Q355,C300,SE0268,D002,2025-01-03 06:43:55,,,train
IMP0475,Q447,C131,SE0218,D029,2025-01-03 08:11:02,,,train
IMP0476,Q447,C311,SE0218,D029,2025-01-03 08:11:11,,,train
IMP0477,Q447,C276,SE0218,D029,2025-01-03 08:11:12,,,train
IMP0478,Q447,C047,SE0218,D029,2025-01-03 08:11:14,,,train
IMP0479,Q447,C228,SE0218,D029,2025-01-03 08:11:20,2025-01-03 08:11:52,2025-01-03 08:11:52,train
IMP0480,Q447,C170,SE0218,D029,2025-01-03 08:11:23,,,train
IMP0481,Q447,C056,SE0218,D029,2025-01-03 08:11:24,,,train
IMP0482,Q447,C015,SE0218,D029,2025-01-03 08:11:24,,,train
IMP0483,Q447,C218,SE0218,D029,2025-01-03 08:11:26,,,train
IMP0484,Q208,C334,SE0094,D012,2025-01-03 08:30:41,2025-01-03 08:32:32,2025-01-03 08:32:32,validation
IMP0485,Q208,C232,SE0094,D012,2025-01-03 08:30:50,2025-01-03 08:31:24,2025-01-03 08:31:24,validation
IMP0486,Q208,C160,SE0094,D012,2025-01-03 08:30:52,2025-01-03 08:49:52,2025-01-03 08:49:52,validation
IMP0487,Q208,C251,SE0094,D012,2025-01-03 08:30:54,,,validation
IMP0488,Q208,C037,SE0094,D012,2025-01-03 08:30:58,,,validation
IMP0489,Q208,C042,SE0094,D012,2025-01-03 08:31:00,,,validation
IMP0490,Q208,C226,SE0094,D012,2025-01-03 08:31:05,2025-01-03 08:33:52,2025-01-03 08:33:52,validation
IMP0491,Q208,C105,SE0094,D012,2025-01-03 08:31:06,,,validation
IMP0492,Q208,C052,SE0094,D012,2025-01-03 08:31:07,2025-01-03 08:42:27,2025-01-03 08:42:27,validation
IMP0493,Q208,C059,SE0094,D012,2025-01-03 08:31:08,,,validation
IMP0494,Q184,C182,SE0719,D087,2025-01-03 08:54:55,,,train
IMP0495,Q184,C189,SE0719,D087,2025-01-03 08:54:55,,,train
IMP0496,Q184,C196,SE0719,D087,2025-01-03 08:54:55,,,train
IMP0497,Q184,C107,SE0719,D087,2025-01-03 08:54:55,,,train
IMP0498,Q184,C148,SE0719,D087,2025-01-03 08:54:56,,,train
IMP0499,Q184,C002,SE0719,D087,2025-01-03 08:54:58,,,train
IMP0500,Q184,C193,SE0719,D087,2025-01-03 08:54:59,,,train
IMP0501,Q184,C008,SE0719,D087,2025-01-03 08:55:09,,,train
IMP0502,Q292,C139,SE0620,D093,2025-01-03 09:07:04,,,train
IMP0503,Q292,C256,SE0620,D093,2025-01-03 09:07:06,,,train
IMP0504,Q292,C092,SE0620,D093,2025-01-03 09:07:08,,,train
IMP0505,Q292,C124,SE0620,D093,2025-01-03 09:07:10,2025-01-03 09:07:32,2025-01-03 09:07:32,train
IMP0506,Q292,C338,SE0620,D093,2025-01-03 09:07:17,,,train
IMP0507,Q292,C012,SE0620,D093,2025-01-03 09:07:18,,,train
IMP0508,Q292,C087,SE0620,D093,2025-01-03 09:07:19,,,train
IMP0509,Q292,C298,SE0620,D093,2025-01-03 09:07:20,,,train
IMP0510,Q292,C345,SE0620,D093,2025-01-03 09:07:21,,,train
IMP0511,Q292,C032,SE0620,D093,2025-01-03 09:07:22,,,train
IMP0512,Q292,C080,SE0620,D093,2025-01-03 09:07:23,,,train
IMP0513,Q292,C017,SE0620,D093,2025-01-03 09:07:26,,,train
IMP0514,Q319,C091,SE0594,D002,2025-01-03 09:25:34,,,train
IMP0515,Q319,C303,SE0594,D002,2025-01-03 09:25:36,,,train
IMP0516,Q319,C001,SE0594,D002,2025-01-03 09:25:36,,,train
IMP0517,Q319,C342,SE0594,D002,2025-01-03 09:25:42,2025-01-03 09:26:00,2025-01-03 09:26:00,train
IMP0518,Q319,C327,SE0594,D002,2025-01-03 09:25:43,,,train
IMP0519,Q319,C099,SE0594,D002,2025-01-03 09:25:45,,,train
IMP0520,Q319,C163,SE0594,D002,2025-01-03 09:25:47,,,train
IMP0521,Q319,C251,SE0594,D002,2025-01-03 09:25:48,,,train
IMP0522,Q395,C203,SE0453,D068,2025-01-03 09:48:52,2025-01-03 09:49:31,2025-01-03 09:49:31,validation
IMP0523,Q395,C241,SE0453,D068,2025-01-03 09:49:00,,,validation
IMP0524,Q395,C106,SE0453,D068,2025-01-03 09:49:02,,,validation
IMP0525,Q395,C112,SE0453,D068,2025-01-03 09:49:02,,,validation
IMP0526,Q395,C175,SE0453,D068,2025-01-03 09:49:03,,,validation
IMP0527,Q395,C052,SE0453,D068,2025-01-03 09:49:07,,,validation
IMP0528,Q395,C285,SE0453,D068,2025-01-03 09:49:08,,,validation
IMP0529,Q395,C020,SE0453,D068,2025-01-03 09:49:09,,,validation
IMP0530,Q395,C090,SE0453,D068,2025-01-03 09:49:10,,,validation
IMP0531,Q285,C193,SE0177,D093,2025-01-03 09:49:23,,,train
IMP0532,Q285,C332,SE0177,D093,2025-01-03 09:49:26,2025-01-03 09:58:56,2025-01-03 09:58:56,train
IMP0533,Q285,C247,SE0177,D093,2025-01-03 09:49:33,2025-01-03 09:49:46,2025-01-03 09:49:46,train
IMP0534,Q285,C037,SE0177,D093,2025-01-03 09:49:35,2025-01-03 09:50:17,2025-01-03 09:50:17,train
IMP0535,Q285,C091,SE0177,D093,2025-01-03 09:49:39,,,train
IMP0536,Q285,C229,SE0177,D093,2025-01-03 09:49:39,,,train
IMP0537,Q285,C199,SE0177,D093,2025-01-03 09:49:41,,,train
IMP0538,Q185,C339,SE0608,D032,2025-01-03 11:46:16,,,train
IMP0539,Q185,C161,SE0608,D032,2025-01-03 11:46:25,,,train
IMP0540,Q185,C022,SE0608,D032,2025-01-03 11:46:25,,,train
IMP0541,Q185,C159,SE0608,D032,2025-01-03 11:46:27,,,train
IMP0542,Q185,C308,SE0608,D032,2025-01-03 11:46:28,,,train
IMP0543,Q185,C328,SE0608,D032,2025-01-03 11:46:28,,,train
IMP0544,Q185,C106,SE0608,D032,2025-01-03 11:46:31,2025-01-03 11:46:51,2025-01-03 11:46:51,train
IMP0545,Q181,C067,SE0061,D114,2025-01-03 11:49:26,,,train
IMP0546,Q181,C103,SE0061,D114,2025-01-03 11:49:34,2025-01-03 11:53:43,2025-01-03 11:53:43,train
IMP0547,Q181,C274,SE0061,D114,2025-01-03 11:49:34,2025-01-03 12:02:39,2025-01-03 12:02:39,train
IMP0548,Q181,C040,SE0061,D114,2025-01-03 11:49:35,,,train
IMP0549,Q181,C089,SE0061,D114,2025-01-03 11:49:36,,,train
IMP0550,Q181,C326,SE0061,D114,2025-01-03 11:49:37,,,train
IMP0551,Q181,C222,SE0061,D114,2025-01-03 11:49:38,,,train
IMP0552,Q181,C088,SE0061,D114,2025-01-03 11:49:40,2025-01-03 11:54:17,2025-01-03 11:54:17,train
IMP0553,Q181,C106,SE0061,D114,2025-01-03 11:49:42,2025-01-03 11:55:07,2025-01-03 11:55:07,train
IMP0554,Q181,C255,SE0061,D114,2025-01-03 11:49:43,2025-01-03 11:49:59,2025-01-03 11:49:59,train
IMP0555,Q181,C307,SE0061,D114,2025-01-03 11:49:44,,,train
IMP0556,Q046,C204,SE0003,D027,2025-01-03 11:50:54,2025-01-03 11:51:29,2025-01-03 11:51:29,train
IMP0557,Q046,C249,SE0003,D027,2025-01-03 11:51:06,2025-01-03 12:00:44,2025-01-03 12:00:44,train
IMP0558,Q046,C277,SE0003,D027,2025-01-03 11:51:08,2025-01-03 11:55:24,2025-01-03 11:55:24,train
IMP0559,Q046,C167,SE0003,D027,2025-01-03 11:51:09,2025-01-03 11:53:23,2025-01-03 11:53:23,train
IMP0560,Q046,C083,SE0003,D027,2025-01-03 11:51:12,2025-01-03 11:57:29,2025-01-03 11:57:29,train
IMP0561,Q046,C035,SE0003,D027,2025-01-03 11:51:15,,,train
IMP0562,Q046,C342,SE0003,D027,2025-01-03 11:51:17,2025-01-03 12:17:29,2025-01-03 12:17:29,train
IMP0563,Q046,C070,SE0003,D027,2025-01-03 11:51:18,,,train
IMP0564,Q046,C288,SE0003,D027,2025-01-03 11:51:22,2025-01-03 12:03:34,2025-01-03 12:03:34,train
IMP0565,Q046,C335,SE0003,D027,2025-01-03 11:51:23,,,train
IMP0566,Q046,C036,SE0003,D027,2025-01-03 11:51:24,,,train
IMP0567,Q434,C184,SE0791,D011,2025-01-03 15:04:13,,,train
IMP0568,Q434,C058,SE0791,D011,2025-01-03 15:04:13,,,train
IMP0569,Q434,C244,SE0791,D011,2025-01-03 15:04:17,,,train
IMP0570,Q434,C192,SE0791,D011,2025-01-03 15:04:19,,,train
IMP0571,Q434,C293,SE0791,D011,2025-01-03 15:04:21,,,train
IMP0572,Q437,C027,SE0333,D002,2025-01-03 17:07:55,,,train
IMP0573,Q437,C102,SE0333,D002,2025-01-03 17:08:04,,,train
IMP0574,Q437,C037,SE0333,D002,2025-01-03 17:08:06,,,train
IMP0575,Q437,C309,SE0333,D002,2025-01-03 17:08:08,,,train
IMP0576,Q437,C262,SE0333,D002,2025-01-03 17:08:12,,,train
IMP0577,Q437,C167,SE0333,D002,2025-01-03 17:08:16,2025-01-03 17:08:31,2025-01-03 17:08:31,train
IMP0578,Q437,C186,SE0333,D002,2025-01-03 17:08:16,,,train
IMP0579,Q437,C130,SE0333,D002,2025-01-03 17:08:18,,,train
IMP0580,Q437,C068,SE0333,D002,2025-01-03 17:08:20,,,train
IMP0581,Q437,C080,SE0333,D002,2025-01-03 17:08:22,,,train
IMP0582,Q197,C149,SE0190,D009,2025-01-03 19:07:57,2025-01-03 19:08:27,2025-01-03 19:08:27,train
IMP0583,Q197,C296,SE0190,D009,2025-01-03 19:08:00,,,train
IMP0584,Q197,C065,SE0190,D009,2025-01-03 19:08:07,,,train
IMP0585,Q197,C196,SE0190,D009,2025-01-03 19:08:09,2025-01-03 19:12:01,2025-01-03 19:12:01,train
IMP0586,Q197,C313,SE0190,D009,2025-01-03 19:08:09,2025-01-03 19:17:21,2025-01-03 19:17:21,train
IMP0587,Q197,C246,SE0190,D009,2025-01-03 19:08:13,,,train
IMP0588,Q197,C143,SE0190,D009,2025-01-03 19:08:15,,,train
IMP0589,Q498,C289,SE0204,D073,2025-01-03 19:34:51,,,test
IMP0590,Q498,C049,SE0204,D073,2025-01-03 19:34:57,2025-01-03 19:37:22,2025-01-03 19:37:22,test
IMP0591,Q498,C047,SE0204,D073,2025-01-03 19:35:01,,,test
IMP0592,Q498,C141,SE0204,D073,2025-01-03 19:35:06,,,test
IMP0593,Q498,C295,SE0204,D073,2025-01-03 19:35:09,,,test
IMP0594,Q498,C073,SE0204,D073,2025-01-03 19:35:10,,,test
IMP0595,Q498,C201,SE0204,D073,2025-01-03 19:35:11,,,test
IMP0596,Q498,C264,SE0204,D073,2025-01-03 19:35:12,,,test
IMP0597,Q498,C313,SE0204,D073,2025-01-03 19:35:14,,,test
IMP0598,Q498,C301,SE0204,D073,2025-01-03 19:35:15,2025-01-03 19:35:26,2025-01-03 19:35:26,test
IMP0599,Q292,C203,SE0127,D069,2025-01-03 21:08:49,2025-01-03 21:15:22,2025-01-03 21:15:22,train
IMP0600,Q292,C293,SE0127,D069,2025-01-03 21:08:52,2025-01-03 21:09:24,2025-01-03 21:09:24,train
IMP0601,Q292,C002,SE0127,D069,2025-01-03 21:09:00,,,train
IMP0602,Q292,C252,SE0127,D069,2025-01-03 21:09:01,,,train
IMP0603,Q292,C317,SE0127,D069,2025-01-03 21:09:01,,,train
IMP0604,Q292,C175,SE0127,D069,2025-01-03 21:09:04,2025-01-03 21:11:20,2025-01-03 21:11:20,train
IMP0605,Q076,C142,SE0498,D048,2025-01-03 22:42:28,2025-01-03 22:43:15,2025-01-03 22:43:15,train
IMP0606,Q076,C290,SE0498,D048,2025-01-03 22:42:31,,,train
IMP0607,Q076,C147,SE0498,D048,2025-01-03 22:42:34,,,train
IMP0608,Q076,C291,SE0498,D048,2025-01-03 22:42:40,,,train
IMP0609,Q076,C107,SE0498,D048,2025-01-03 22:42:40,,,train
IMP0610,Q076,C118,SE0498,D048,2025-01-03 22:42:42,,,train
IMP0611,Q076,C246,SE0498,D048,2025-01-03 22:42:49,,,train
IMP0612,Q076,C023,SE0498,D048,2025-01-03 22:42:50,,,train
IMP0613,Q076,C160,SE0498,D048,2025-01-03 22:42:51,,,train
IMP0614,Q076,C112,SE0498,D048,2025-01-03 22:42:52,,,train
IMP0615,Q321,C220,SE0022,D094,2025-01-04 02:02:42,2025-01-04 02:22:36,2025-01-04 02:22:36,test
IMP0616,Q321,C129,SE0022,D094,2025-01-04 02:02:48,2025-01-04 02:04:45,2025-01-04 02:04:45,test
IMP0617,Q321,C192,SE0022,D094,2025-01-04 02:02:49,2025-01-04 02:17:49,2025-01-04 02:17:49,test
IMP0618,Q321,C025,SE0022,D094,2025-01-04 02:02:50,2025-01-04 02:06:01,2025-01-04 02:06:01,test
IMP0619,Q321,C342,SE0022,D094,2025-01-04 02:02:53,2025-01-04 02:04:26,2025-01-04 02:04:26,test
IMP0620,Q321,C310,SE0022,D094,2025-01-04 02:02:54,2025-01-04 02:03:01,2025-01-04 02:03:01,test
IMP0621,Q276,C143,SE0742,D005,2025-01-04 02:05:52,,,test
IMP0622,Q276,C305,SE0742,D005,2025-01-04 02:05:52,,,test
IMP0623,Q276,C051,SE0742,D005,2025-01-04 02:05:52,,,test
IMP0624,Q276,C228,SE0742,D005,2025-01-04 02:05:52,,,test
IMP0625,Q276,C055,SE0742,D005,2025-01-04 02:05:52,,,test
IMP0626,Q276,C213,SE0742,D005,2025-01-04 02:05:53,,,test
IMP0627,Q276,C092,SE0742,D005,2025-01-04 02:05:54,,,test
IMP0628,Q276,C186,SE0742,D005,2025-01-04 02:05:55,,,test
IMP0629,Q276,C264,SE0742,D005,2025-01-04 02:06:00,,,test
IMP0630,Q145,C011,SE0146,D098,2025-01-04 02:24:30,2025-01-04 02:28:32,2025-01-04 02:28:32,train
IMP0631,Q145,C314,SE0146,D098,2025-01-04 02:24:31,,,train
IMP0632,Q145,C168,SE0146,D098,2025-01-04 02:24:33,,,train
IMP0633,Q145,C089,SE0146,D098,2025-01-04 02:24:35,,,train
IMP0634,Q145,C278,SE0146,D098,2025-01-04 02:24:36,2025-01-04 02:30:54,2025-01-04 02:30:54,train
IMP0635,Q145,C231,SE0146,D098,2025-01-04 02:24:39,,,train
IMP0636,Q145,C306,SE0146,D098,2025-01-04 02:24:40,,,train
IMP0637,Q145,C120,SE0146,D098,2025-01-04 02:24:42,,,train
IMP0638,Q145,C071,SE0146,D098,2025-01-04 02:24:43,,,train
IMP0639,Q145,C235,SE0146,D098,2025-01-04 02:24:47,2025-01-04 02:24:58,2025-01-04 02:24:58,train
IMP0640,Q145,C277,SE0146,D098,2025-01-04 02:24:48,2025-01-04 02:28:48,2025-01-04 02:28:48,train
IMP0641,Q145,C327,SE0146,D098,2025-01-04 02:24:51,2025-01-04 02:29:04,2025-01-04 02:29:04,train
IMP0642,Q189,C219,SE0626,D056,2025-01-04 03:38:00,,,validation
IMP0643,Q189,C273,SE0626,D056,2025-01-04 03:38:09,,,validation
IMP0644,Q189,C332,SE0626,D056,2025-01-04 03:38:11,2025-01-04 03:38:38,2025-01-04 03:38:38,validation
IMP0645,Q189,C030,SE0626,D056,2025-01-04 03:38:13,,,validation
IMP0646,Q189,C112,SE0626,D056,2025-01-04 03:38:18,,,validation
IMP0647,Q189,C048,SE0626,D056,2025-01-04 03:38:19,,,validation
IMP0648,Q189,C227,SE0626,D056,2025-01-04 03:38:20,,,validation
IMP0649,Q189,C303,SE0626,D056,2025-01-04 03:38:21,,,validation
IMP0650,Q365,C068,SE0211,D001,2025-01-04 04:03:14,2025-01-04 04:03:53,2025-01-04 04:03:53,train
IMP0651,Q365,C301,SE0211,D001,2025-01-04 04:03:20,,,train
