impression_id,session_id,doctor_id,query_id,content_id,timestamp_served
IMP0411,SE0343,D054,Q033,C239,2025-01-03 02:36:05
IMP0412,SE0343,D054,Q033,C326,2025-01-03 02:36:13
IMP0413,SE0343,D054,Q033,C248,2025-01-03 02:36:14
IMP0414,SE0343,D054,Q033,C143,2025-01-03 02:36:16
IMP0415,SE0343,D054,Q033,C324,2025-01-03 02:36:17
IMP0416,SE0343,D054,Q033,C212,2025-01-03 02:36:18
IMP0417,SE0343,D054,Q033,C164,2025-01-03 02:36:20
IMP0418,SE0662,D071,Q128,C232,2025-01-03 03:17:07
IMP0419,SE0662,D071,Q128,C170,2025-01-03 03:17:10
IMP0420,SE0662,D071,Q128,C061,2025-01-03 03:17:19
IMP0421,SE0662,D071,Q128,C274,2025-01-03 03:17:20
IMP0422,SE0662,D071,Q128,C204,2025-01-03 03:17:20
IMP0423,SE0662,D071,Q128,C217,2025-01-03 03:17:23
IMP0424,SE0662,D071,Q128,C162,2025-01-03 03:17:25
IMP0425,SE0662,D071,Q128,C111,2025-01-03 03:17:25
IMP0426,SE0662,D071,Q128,C169,2025-01-03 03:17:26
IMP0427,SE0662,D071,Q128,C033,2025-01-03 03:17:28
IMP0428,SE0083,D004,Q443,C228,2025-01-03 03:31:52
IMP0429,SE0083,D004,Q443,C034,2025-01-03 03:32:00
IMP0430,SE0083,D004,Q443,C176,2025-01-03 03:32:01
IMP0431,SE0083,D004,Q443,C137,2025-01-03 03:32:03
IMP0432,SE0083,D004,Q443,C262,2025-01-03 03:32:04
IMP0433,SE0083,D004,Q443,C226,2025-01-03 03:32:06
IMP0434,SE0083,D004,Q443,C096,2025-01-03 03:32:07
IMP0435,SE0083,D004,Q443,C004,2025-01-03 03:32:10
IMP0436,SE0545,D003,Q287,C228,2025-01-03 04:16:24
IMP0437,SE0545,D003,Q287,C267,2025-01-03 04:16:25
IMP0438,SE0545,D003,Q287,C094,2025-01-03 04:16:28
IMP0439,SE0545,D003,Q287,C251,2025-01-03 04:16:34
IMP0440,SE0545,D003,Q287,C239,2025-01-03 04:16:36
IMP0441,SE0545,D003,Q287,C234,2025-01-03 04:16:38
IMP0442,SE0545,D003,Q287,C276,2025-01-03 04:16:40
IMP0443,SE0545,D003,Q287,C307,2025-01-03 04:16:41
IMP0444,SE0545,D003,Q287,C154,2025-01-03 04:16:42
IMP0445,SE0545,D003,Q287,C231,2025-01-03 04:16:42
IMP0446,SE0545,D003,Q287,C229,2025-01-03 04:16:44
IMP0447,SE0545,D003,Q287,C316,2025-01-03 04:16:46
IMP0448,SE0744,D040,Q283,C048,2025-01-03 05:30:33
IMP0449,SE0744,D040,Q283,C058,2025-01-03 05:30:33
IMP0450,SE0744,D040,Q283,C270,2025-01-03 05:30:33
IMP0451,SE0744,D040,Q283,C043,2025-01-03 05:30:33
IMP0452,SE0744,D040,Q283,C155,2025-01-03 05:30:35
IMP0453,SE0744,D040,Q283,C195,2025-01-03 05:30:35
IMP0454,SE0744,D040,Q283,C117,2025-01-03 05:30:36
IMP0455,SE0744,D040,Q283,C061,2025-01-03 05:30:41
IMP0456,SE0663,D050,Q293,C065,2025-01-03 05:44:49
IMP0457,SE0663,D050,Q293,C081,2025-01-03 05:44:52
IMP0458,SE0663,D050,Q293,C058,2025-01-03 05:44:53
IMP0459,SE0663,D050,Q293,C001,2025-01-03 05:44:59
IMP0460,SE0663,D050,Q293,C303,2025-01-03 05:45:03
IMP0461,SE0663,D050,Q293,C098,2025-01-03 05:45:04
IMP0462,SE0663,D050,Q293,C069,2025-01-03 05:45:05
IMP0463,SE0663,D050,Q293,C114,2025-01-03 05:45:06
IMP0464,SE0663,D050,Q293,C131,2025-01-03 05:45:07
IMP0465,SE0268,D002,Q355,C009,2025-01-03 06:43:41
IMP0466,SE0268,D002,Q355,C333,2025-01-03 06:43:43
IMP0467,SE0268,D002,Q355,C031,2025-01-03 06:43:45
IMP0468,SE0268,D002,Q355,C127,2025-01-03 06:43:46
IMP0469,SE0268,D002,Q355,C234,2025-01-03 06:43:47
IMP0470,SE0268,D002,Q355,C152,2025-01-03 06:43:47
IMP0471,SE0268,D002,Q355,C055,2025-01-03 06:43:49
IMP0472,SE0268,D002,Q355,C097,2025-01-03 06:43:51
IMP0473,SE0268,D002,Q355,C087,2025-01-03 06:43:54
IMP0474,SE0268,D002,Q355,C300,2025-01-03 06:43:55
IMP0475,SE0218,D029,Q447,C131,2025-01-03 08:11:02
IMP0476,SE0218,D029,Q447,C311,2025-01-03 08:11:11
IMP0477,SE0218,D029,Q447,C276,2025-01-03 08:11:12
IMP0478,SE0218,D029,Q447,C047,2025-01-03 08:11:14
IMP0479,SE0218,D029,Q447,C228,2025-01-03 08:11:20
IMP0480,SE0218,D029,Q447,C170,2025-01-03 08:11:23
IMP0481,SE0218,D029,Q447,C056,2025-01-03 08:11:24
IMP0482,SE0218,D029,Q447,C015,2025-01-03 08:11:24
IMP0483,SE0218,D029,Q447,C218,2025-01-03 08:11:26
IMP0484,SE0094,D012,Q208,C334,2025-01-03 08:30:41
IMP0485,SE0094,D012,Q208,C232,2025-01-03 08:30:50
IMP0486,SE0094,D012,Q208,C160,2025-01-03 08:30:52
IMP0487,SE0094,D012,Q208,C251,2025-01-03 08:30:54
IMP0488,SE0094,D012,Q208,C037,2025-01-03 08:30:58
IMP0489,SE0094,D012,Q208,C042,2025-01-03 08:31:00
IMP0490,SE0094,D012,Q208,C226,2025-01-03 08:31:05
IMP0491,SE0094,D012,Q208,C105,2025-01-03 08:31:06
IMP0492,SE0094,D012,Q208,C052,2025-01-03 08:31:07
IMP0493,SE0094,D012,Q208,C059,2025-01-03 08:31:08
IMP0494,SE0719,D087,Q184,C182,2025-01-03 08:54:55
IMP0495,SE0719,D087,Q184,C189,2025-01-03 08:54:55
IMP0496,SE0719,D087,Q184,C196,2025-01-03 08:54:55
IMP0497,SE0719,D087,Q184,C107,2025-01-03 08:54:55
IMP0498,SE0719,D087,Q184,C148,2025-01-03 08:54:56
IMP0499,SE0719,D087,Q184,C002,2025-01-03 08:54:58
IMP0500,SE0719,D087,Q184,C193,2025-01-03 08:54:59
IMP0501,SE0719,D087,Q184,C008,2025-01-03 08:55:09
IMP0502,SE0620,D093,Q292,C139,2025-01-03 09:07:04
IMP0503,SE0620,D093,Q292,C256,2025-01-03 09:07:06
IMP0504,SE0620,D093,Q292,C092,2025-01-03 09:07:08
IMP0505,SE0620,D093,Q292,C124,2025-01-03 09:07:10
IMP0506,SE0620,D093,Q292,C338,2025-01-03 09:07:17
IMP0507,SE0620,D093,Q292,C012,2025-01-03 09:07:18
IMP0508,SE0620,D093,Q292,C087,2025-01-03 09:07:19
IMP0509,SE0620,D093,Q292,C298,2025-01-03 09:07:20
IMP0510,SE0620,D093,Q292,C345,2025-01-03 09:07:21
IMP0511,SE0620,D093,Q292,C032,2025-01-03 09:07:22
IMP0512,SE0620,D093,Q292,C080,2025-01-03 09:07:23
IMP0513,SE0620,D093,Q292,C017,2025-01-03 09:07:26
IMP0514,SE0594,D002,Q319,C091,2025-01-03 09:25:34
IMP0515,SE0594,D002,Q319,C303,2025-01-03 09:25:36
IMP0516,SE0594,D002,Q319,C001,2025-01-03 09:25:36
IMP0517,SE0594,D002,Q319,C342,2025-01-03 09:25:42
IMP0518,SE0594,D002,Q319,C327,2025-01-03 09:25:43
IMP0519,SE0594,D002,Q319,C099,2025-01-03 09:25:45
IMP0520,SE0594,D002,Q319,C163,2025-01-03 09:25:47
IMP0521,SE0594,D002,Q319,C251,2025-01-03 09:25:48
IMP0522,SE0453,D068,Q395,C203,2025-01-03 09:48:52
IMP0523,SE0453,D068,Q395,C241,2025-01-03 09:49:00
IMP0524,SE0453,D068,Q395,C106,2025-01-03 09:49:02
IMP0525,SE0453,D068,Q395,C112,2025-01-03 09:49:02
IMP0526,SE0453,D068,Q395,C175,2025-01-03 09:49:03
IMP0527,SE0453,D068,Q395,C052,2025-01-03 09:49:07
IMP0528,SE0453,D068,Q395,C285,2025-01-03 09:49:08
IMP0529,SE0453,D068,Q395,C020,2025-01-03 09:49:09
IMP0530,SE0453,D068,Q395,C090,2025-01-03 09:49:10
IMP0531,SE0177,D093,Q285,C193,2025-01-03 09:49:23
IMP0532,SE0177,D093,Q285,C332,2025-01-03 09:49:26
IMP0533,SE0177,D093,Q285,C247,2025-01-03 09:49:33
IMP0534,SE0177,D093,Q285,C037,2025-01-03 09:49:35
IMP0535,SE0177,D093,Q285,C091,2025-01-03 09:49:39
IMP0536,SE0177,D093,Q285,C229,2025-01-03 09:49:39
IMP0537,SE0177,D093,Q285,C199,2025-01-03 09:49:41
IMP0538,SE0608,D032,Q185,C339,2025-01-03 11:46:16
IMP0539,SE0608,D032,Q185,C161,2025-01-03 11:46:25
IMP0540,SE0608,D032,Q185,C022,2025-01-03 11:46:25
IMP0541,SE0608,D032,Q185,C159,2025-01-03 11:46:27
IMP0542,SE0608,D032,Q185,C308,2025-01-03 11:46:28
IMP0543,SE0608,D032,Q185,C328,2025-01-03 11:46:28
IMP0544,SE0608,D032,Q185,C106,2025-01-03 11:46:31
IMP0545,SE0061,D114,Q181,C067,2025-01-03 11:49:26
IMP0546,SE0061,D114,Q181,C103,2025-01-03 11:49:34
IMP0547,SE0061,D114,Q181,C274,2025-01-03 11:49:34
IMP0548,SE0061,D114,Q181,C040,2025-01-03 11:49:35
IMP0549,SE0061,D114,Q181,C089,2025-01-03 11:49:36
IMP0550,SE0061,D114,Q181,C326,2025-01-03 11:49:37
IMP0551,SE0061,D114,Q181,C222,2025-01-03 11:49:38
IMP0552,SE0061,D114,Q181,C088,2025-01-03 11:49:40
IMP0553,SE0061,D114,Q181,C106,2025-01-03 11:49:42
IMP0554,SE0061,D114,Q181,C255,2025-01-03 11:49:43
IMP0555,SE0061,D114,Q181,C307,2025-01-03 11:49:44
IMP0556,SE0003,D027,Q046,C204,2025-01-03 11:50:54
IMP0557,SE0003,D027,Q046,C249,2025-01-03 11:51:06
IMP0558,SE0003,D027,Q046,C277,2025-01-03 11:51:08
IMP0559,SE0003,D027,Q046,C167,2025-01-03 11:51:09
IMP0560,SE0003,D027,Q046,C083,2025-01-03 11:51:12
IMP0561,SE0003,D027,Q046,C035,2025-01-03 11:51:15
IMP0562,SE0003,D027,Q046,C342,2025-01-03 11:51:17
IMP0563,SE0003,D027,Q046,C070,2025-01-03 11:51:18
IMP0564,SE0003,D027,Q046,C288,2025-01-03 11:51:22
IMP0565,SE0003,D027,Q046,C335,2025-01-03 11:51:23
IMP0566,SE0003,D027,Q046,C036,2025-01-03 11:51:24
IMP0567,SE0791,D011,Q434,C184,2025-01-03 15:04:13
IMP0568,SE0791,D011,Q434,C058,2025-01-03 15:04:13
IMP0569,SE0791,D011,Q434,C244,2025-01-03 15:04:17
IMP0570,SE0791,D011,Q434,C192,2025-01-03 15:04:19
IMP0571,SE0791,D011,Q434,C293,2025-01-03 15:04:21
IMP0572,SE0333,D002,Q437,C027,2025-01-03 17:07:55
IMP0573,SE0333,D002,Q437,C102,2025-01-03 17:08:04
IMP0574,SE0333,D002,Q437,C037,2025-01-03 17:08:06
IMP0575,SE0333,D002,Q437,C309,2025-01-03 17:08:08
IMP0576,SE0333,D002,Q437,C262,2025-01-03 17:08:12
IMP0577,SE0333,D002,Q437,C167,2025-01-03 17:08:16
IMP0578,SE0333,D002,Q437,C186,2025-01-03 17:08:16
IMP0579,SE0333,D002,Q437,C130,2025-01-03 17:08:18
IMP0580,SE0333,D002,Q437,C068,2025-01-03 17:08:20
IMP0581,SE0333,D002,Q437,C080,2025-01-03 17:08:22
IMP0582,SE0190,D009,Q197,C149,2025-01-03 19:07:57
IMP0583,SE0190,D009,Q197,C296,2025-01-03 19:08:00
IMP0584,SE0190,D009,Q197,C065,2025-01-03 19:08:07
IMP0585,SE0190,D009,Q197,C196,2025-01-03 19:08:09
IMP0586,SE0190,D009,Q197,C313,2025-01-03 19:08:09
IMP0587,SE0190,D009,Q197,C246,2025-01-03 19:08:13
IMP0588,SE0190,D009,Q197,C143,2025-01-03 19:08:15
IMP0589,SE0204,D073,Q498,C289,2025-01-03 19:34:51
IMP0590,SE0204,D073,Q498,C049,2025-01-03 19:34:57
IMP0591,SE0204,D073,Q498,C047,2025-01-03 19:35:01
IMP0592,SE0204,D073,Q498,C141,2025-01-03 19:35:06
IMP0593,SE0204,D073,Q498,C295,2025-01-03 19:35:09
IMP0594,SE0204,D073,Q498,C073,2025-01-03 19:35:10
IMP0595,SE0204,D073,Q498,C201,2025-01-03 19:35:11
IMP0596,SE0204,D073,Q498,C264,2025-01-03 19:35:12
IMP0597,SE0204,D073,Q498,C313,2025-01-03 19:35:14
IMP0598,SE0204,D073,Q498,C301,2025-01-03 19:35:15
IMP0599,SE0127,D069,Q292,C203,2025-01-03 21:08:49
IMP0600,SE0127,D069,Q292,C293,2025-01-03 21:08:52
IMP0601,SE0127,D069,Q292,C002,2025-01-03 21:09:00
IMP0602,SE0127,D069,Q292,C252,2025-01-03 21:09:01
IMP0603,SE0127,D069,Q292,C317,2025-01-03 21:09:01
IMP0604,SE0127,D069,Q292,C175,2025-01-03 21:09:04
IMP0605,SE0498,D048,Q076,C142,2025-01-03 22:42:28
IMP0606,SE0498,D048,Q076,C290,2025-01-03 22:42:31
IMP0607,SE0498,D048,Q076,C147,2025-01-03 22:42:34
IMP0608,SE0498,D048,Q076,C291,2025-01-03 22:42:40
IMP0609,SE0498,D048,Q076,C107,2025-01-03 22:42:40
IMP0610,SE0498,D048,Q076,C118,2025-01-03 22:42:42
IMP0611,SE0498,D048,Q076,C246,2025-01-03 22:42:49
IMP0612,SE0498,D048,Q076,C023,2025-01-03 22:42:50
IMP0613,SE0498,D048,Q076,C160,2025-01-03 22:42:51
IMP0614,SE0498,D048,Q076,C112,2025-01-03 22:42:52
IMP0615,SE0022,D094,Q321,C220,2025-01-04 02:02:42
IMP0616,SE0022,D094,Q321,C129,2025-01-04 02:02:48
IMP0617,SE0022,D094,Q321,C192,2025-01-04 02:02:49
IMP0618,SE0022,D094,Q321,C025,2025-01-04 02:02:50
IMP0619,SE0022,D094,Q321,C342,2025-01-04 02:02:53
IMP0620,SE0022,D094,Q321,C310,2025-01-04 02:02:54
IMP0621,SE0742,D005,Q276,C143,2025-01-04 02:05:52
IMP0622,SE0742,D005,Q276,C305,2025-01-04 02:05:52
IMP0623,SE0742,D005,Q276,C051,2025-01-04 02:05:52
IMP0624,SE0742,D005,Q276,C228,2025-01-04 02:05:52
IMP0625,SE0742,D005,Q276,C055,2025-01-04 02:05:52
IMP0626,SE0742,D005,Q276,C213,2025-01-04 02:05:53
IMP0627,SE0742,D005,Q276,C092,2025-01-04 02:05:54
IMP0628,SE0742,D005,Q276,C186,2025-01-04 02:05:55
IMP0629,SE0742,D005,Q276,C264,2025-01-04 02:06:00
IMP0630,SE0146,D098,Q145,C011,2025-01-04 02:24:30
IMP0631,SE0146,D098,Q145,C314,2025-01-04 02:24:31
IMP0632,SE0146,D098,Q145,C168,2025-01-04 02:24:33
IMP0633,SE0146,D098,Q145,C089,2025-01-04 02:24:35
IMP0634,SE0146,D098,Q145,C278,2025-01-04 02:24:36
IMP0635,SE0146,D098,Q145,C231,2025-01-04 02:24:39
IMP0636,SE0146,D098,Q145,C306,2025-01-04 02:24:40
IMP0637,SE0146,D098,Q145,C120,2025-01-04 02:24:42
IMP0638,SE0146,D098,Q145,C071,2025-01-04 02:24:43
IMP0639,SE0146,D098,Q145,C235,2025-01-04 02:24:47
IMP0640,SE0146,D098,Q145,C277,2025-01-04 02:24:48
IMP0641,SE0146,D098,Q145,C327,2025-01-04 02:24:51
IMP0642,SE0626,D056,Q189,C219,2025-01-04 03:38:00
IMP0643,SE0626,D056,Q189,C273,2025-01-04 03:38:09
IMP0644,SE0626,D056,Q189,C332,2025-01-04 03:38:11
IMP0645,SE0626,D056,Q189,C030,2025-01-04 03:38:13
IMP0646,SE0626,D056,Q189,C112,2025-01-04 03:38:18
IMP0647,SE0626,D056,Q189,C048,2025-01-04 03:38:19
IMP0648,SE0626,D056,Q189,C227,2025-01-04 03:38:20
IMP0649,SE0626,D056,Q189,C303,2025-01-04 03:38:21
IMP0650,SE0211,D001,Q365,C068,2025-01-04 04:03:14
IMP0651,SE0211,D001,Q365,C301,2025-01-04 04:03:20
IMP0652,SE0211,D001,Q365,C033,2025-01-04 04:03:25
IMP0653,SE0211,D001,Q365,C017,2025-01-04 04:03:32
IMP0654,SE0211,D001,Q365,C247,2025-01-04 04:03:33
IMP0655,SE0211,D001,Q365,C295,2025-01-04 04:03:35
IMP0656,SE0211,D001,Q365,C326,2025-01-04 04:03:36
IMP0657,SE0211,D001,Q365,C103,2025-01-04 04:03:37
IMP0658,SE0211,D001,Q365,C213,2025-01-04 04:03:40
IMP0659,SE0211,D001,Q365,C286,2025-01-04 04:03:41
IMP0660,SE0041,D006,Q370,C334,2025-01-04 06:50:30
IMP0661,SE0041,D006,Q370,C235,2025-01-04 06:50:33
IMP0662,SE0041,D006,Q370,C059,2025-01-04 06:50:45
IMP0663,SE0041,D006,Q370,C111,2025-01-04 06:50:46
IMP0664,SE0041,D006,Q370,C135,2025-01-04 06:50:47
IMP0665,SE0041,D006,Q370,C295,2025-01-04 06:50:48
IMP0666,SE0041,D006,Q370,C256,2025-01-04 06:50:48
IMP0667,SE0041,D006,Q370,C310,2025-01-04 06:50:51
IMP0668,SE0450,D096,Q032,C326,2025-01-04 07:45:07
IMP0669,SE0450,D096,Q032,C193,2025-01-04 07:45:13
IMP0670,SE0450,D096,Q032,C169,2025-01-04 07:45:16
IMP0671,SE0450,D096,Q032,C285,2025-01-04 07:45:19
IMP0672,SE0450,D096,Q032,C019,2025-01-04 07:45:25
IMP0673,SE0450,D096,Q032,C138,2025-01-04 07:45:28
IMP0674,SE0450,D096,Q032,C099,2025-01-04 07:45:32
IMP0675,SE0450,D096,Q032,C345,2025-01-04 07:45:33
IMP0676,SE0450,D096,Q032,C294,2025-01-04 07:45:35
IMP0677,SE0450,D096,Q032,C246,2025-01-04 07:45:35
IMP0678,SE0450,D096,Q032,C293,2025-01-04 07:45:37
IMP0679,SE0368,D006,Q363,C058,2025-01-04 07:56:14
IMP0680,SE0368,D006,Q363,C309,2025-01-04 07:56:24
IMP0681,SE0368,D006,Q363,C005,2025-01-04 07:56:26
IMP0682,SE0368,D006,Q363,C233,2025-01-04 07:56:27
IMP0683,SE0368,D006,Q363,C321,2025-01-04 07:56:29
IMP0684,SE0368,D006,Q363,C076,2025-01-04 07:56:31
IMP0685,SE0368,D006,Q363,C031,2025-01-04 07:56:32
IMP0686,SE0005,D015,Q054,C219,2025-01-04 10:55:00
IMP0687,SE0005,D015,Q054,C330,2025-01-04 10:55:05
IMP0688,SE0005,D015,Q054,C051,2025-01-04 10:55:09
IMP0689,SE0005,D015,Q054,C010,2025-01-04 10:55:09
IMP0690,SE0005,D015,Q054,C059,2025-01-04 10:55:15
IMP0691,SE0005,D015,Q054,C241,2025-01-04 10:55:15
IMP0692,SE0005,D015,Q054,C203,2025-01-04 10:55:16
IMP0693,SE0005,D015,Q054,C037,2025-01-04 10:55:18
IMP0694,SE0005,D015,Q054,C094,2025-01-04 10:55:21
IMP0695,SE0460,D080,Q005,C005,2025-01-04 11:09:25
IMP0696,SE0460,D080,Q005,C223,2025-01-04 11:09:34
IMP0697,SE0460,D080,Q005,C268,2025-01-04 11:09:35
IMP0698,SE0460,D080,Q005,C264,2025-01-04 11:09:36
IMP0699,SE0460,D080,Q005,C195,2025-01-04 11:09:37
IMP0700,SE0460,D080,Q005,C176,2025-01-04 11:09:38
IMP0701,SE0460,D080,Q005,C257,2025-01-04 11:09:41
IMP0702,SE0460,D080,Q005,C191,2025-01-04 11:09:43
IMP0703,SE0373,D022,Q342,C133,2025-01-04 12:19:34
IMP0704,SE0373,D022,Q342,C040,2025-01-04 12:19:38
IMP0705,SE0373,D022,Q342,C150,2025-01-04 12:19:38
IMP0706,SE0373,D022,Q342,C058,2025-01-04 12:19:38
IMP0707,SE0373,D022,Q342,C077,2025-01-04 12:19:40
IMP0708,SE0373,D022,Q342,C127,2025-01-04 12:19:43
IMP0709,SE0373,D022,Q342,C338,2025-01-04 12:19:44
IMP0710,SE0294,D064,Q424,C054,2025-01-04 12:33:37
IMP0711,SE0294,D064,Q424,C134,2025-01-04 12:33:46
IMP0712,SE0294,D064,Q424,C222,2025-01-04 12:33:49
IMP0713,SE0294,D064,Q424,C262,2025-01-04 12:33:50
IMP0714,SE0294,D064,Q424,C038,2025-01-04 12:33:55
IMP0715,SE0294,D064,Q424,C168,2025-01-04 12:33:56
IMP0716,SE0294,D064,Q424,C028,2025-01-04 12:33:56
IMP0717,SE0294,D064,Q424,C111,2025-01-04 12:33:58
IMP0718,SE0294,D064,Q424,C303,2025-01-04 12:34:02
IMP0719,SE0294,D064,Q424,C253,2025-01-04 12:34:04
IMP0720,SE0737,D002,Q256,C069,2025-01-04 13:27:31
IMP0721,SE0737,D002,Q256,C209,2025-01-04 13:27:31
IMP0722,SE0737,D002,Q256,C167,2025-01-04 13:27:31
IMP0723,SE0737,D002,Q256,C023,2025-01-04 13:27:31
IMP0724,SE0737,D002,Q256,C297,2025-01-04 13:27:35
IMP0725,SE0737,D002,Q256,C213,2025-01-04 13:27:39
IMP0726,SE0737,D002,Q256,C334,2025-01-04 13:27:41
IMP0727,SE0737,D002,Q256,C050,2025-01-04 13:27:43
IMP0728,SE0111,D079,Q039,C232,2025-01-04 14:10:02
IMP0729,SE0111,D079,Q039,C201,2025-01-04 14:10:03
IMP0730,SE0111,D079,Q039,C303,2025-01-04 14:10:03
IMP0731,SE0111,D079,Q039,C255,2025-01-04 14:10:04
IMP0732,SE0111,D079,Q039,C273,2025-01-04 14:10:04
IMP0733,SE0111,D079,Q039,C072,2025-01-04 14:10:07
IMP0734,SE0813,D079,Q500,C033,2025-01-04 19:45:22
IMP0735,SE0813,D079,Q500,C035,2025-01-04 19:45:22
IMP0736,SE0813,D079,Q500,C314,2025-01-04 19:45:22
IMP0737,SE0813,D079,Q500,C270,2025-01-04 19:45:24
IMP0738,SE0813,D079,Q500,C143,2025-01-04 19:45:26
IMP0739,SE0813,D079,Q500,C286,2025-01-04 19:45:26
IMP0740,SE0813,D079,Q500,C113,2025-01-04 19:45:32
IMP0741,SE0097,D013,Q101,C103,2025-01-04 21:54:39
IMP0742,SE0097,D013,Q101,C205,2025-01-04 21:54:42
IMP0743,SE0097,D013,Q101,C027,2025-01-04 21:54:56
IMP0744,SE0097,D013,Q101,C159,2025-01-04 21:54:57
IMP0745,SE0097,D013,Q101,C157,2025-01-04 21:54:58
IMP0746,SE0097,D013,Q101,C133,2025-01-04 21:54:59
IMP0747,SE0097,D013,Q101,C126,2025-01-04 21:55:00
IMP0748,SE0097,D013,Q101,C242,2025-01-04 21:55:01
IMP0749,SE0097,D013,Q101,C048,2025-01-04 21:55:02
IMP0750,SE0097,D013,Q101,C068,2025-01-04 21:55:03
IMP0751,SE0097,D013,Q101,C117,2025-01-04 21:55:06
IMP0752,SE0142,D010,Q450,C343,2025-01-05 01:23:22
IMP0753,SE0142,D010,Q450,C169,2025-01-05 01:23:30
IMP0754,SE0142,D010,Q450,C214,2025-01-05 01:23:34
IMP0755,SE0142,D010,Q450,C016,2025-01-05 01:23:34
IMP0756,SE0142,D010,Q450,C028,2025-01-05 01:23:36
IMP0757,SE0142,D010,Q450,C224,2025-01-05 01:23:37
IMP0758,SE0142,D010,Q450,C072,2025-01-05 01:23:40
IMP0759,SE0345,D019,Q488,C211,2025-01-05 01:38:42
IMP0760,SE0345,D019,Q488,C055,2025-01-05 01:38:48
IMP0761,SE0345,D019,Q488,C173,2025-01-05 01:38:51
IMP0762,SE0345,D019,Q488,C028,2025-01-05 01:38:54
IMP0763,SE0345,D019,Q488,C120,2025-01-05 01:38:55
IMP0764,SE0345,D019,Q488,C001,2025-01-05 01:38:59
IMP0765,SE0345,D019,Q488,C043,2025-01-05 01:39:00
IMP0766,SE0159,D002,Q449,C204,2025-01-05 01:54:17
IMP0767,SE0159,D002,Q449,C249,2025-01-05 01:54:20
IMP0768,SE0159,D002,Q449,C255,2025-01-05 01:54:21
IMP0769,SE0159,D002,Q449,C065,2025-01-05 01:54:24
IMP0770,SE0159,D002,Q449,C132,2025-01-05 01:54:25
IMP0771,SE0159,D002,Q449,C208,2025-01-05 01:54:27
IMP0772,SE0159,D002,Q449,C313,2025-01-05 01:54:29
IMP0773,SE0105,D014,Q086,C084,2025-01-05 02:40:14
IMP0774,SE0105,D014,Q086,C103,2025-01-05 02:40:17
IMP0775,SE0105,D014,Q086,C278,2025-01-05 02:40:20
IMP0776,SE0105,D014,Q086,C193,2025-01-05 02:40:23
IMP0777,SE0105,D014,Q086,C113,2025-01-05 02:40:30
IMP0778,SE0105,D014,Q086,C301,2025-01-05 02:40:32
IMP0779,SE0105,D014,Q086,C291,2025-01-05 02:40:35
IMP0780,SE0105,D014,Q086,C257,2025-01-05 02:40:36
IMP0781,SE0105,D014,Q086,C217,2025-01-05 02:40:38
IMP0782,SE0335,D030,Q006,C207,2025-01-05 03:53:37
IMP0783,SE0335,D030,Q006,C202,2025-01-05 03:53:43
IMP0784,SE0335,D030,Q006,C050,2025-01-05 03:53:46
IMP0785,SE0335,D030,Q006,C091,2025-01-05 03:53:47
IMP0786,SE0335,D030,Q006,C238,2025-01-05 03:53:49
IMP0787,SE0335,D030,Q006,C100,2025-01-05 03:53:50
IMP0788,SE0335,D030,Q006,C231,2025-01-05 03:53:51
IMP0789,SE0335,D030,Q006,C250,2025-01-05 03:53:52
IMP0790,SE0335,D030,Q006,C063,2025-01-05 03:53:52
IMP0791,SE0335,D030,Q006,C143,2025-01-05 03:53:55
IMP0792,SE0335,D030,Q006,C307,2025-01-05 03:53:58
IMP0793,SE0335,D030,Q006,C237,2025-01-05 03:54:01
IMP0794,SE0150,D109,Q467,C134,2025-01-05 04:38:26
IMP0795,SE0150,D109,Q467,C237,2025-01-05 04:38:29
IMP0796,SE0150,D109,Q467,C172,2025-01-05 04:38:35
IMP0797,SE0150,D109,Q467,C335,2025-01-05 04:38:37
IMP0798,SE0150,D109,Q467,C162,2025-01-05 04:38:40
IMP0799,SE0150,D109,Q467,C117,2025-01-05 04:38:41
IMP0800,SE0653,D039,Q323,C323,2025-01-05 05:07:13
IMP0801,SE0653,D039,Q323,C075,2025-01-05 05:07:19
IMP0802,SE0653,D039,Q323,C003,2025-01-05 05:07:24
IMP0803,SE0653,D039,Q323,C285,2025-01-05 05:07:24
IMP0804,SE0653,D039,Q323,C088,2025-01-05 05:07:25
IMP0805,SE0653,D039,Q323,C274,2025-01-05 05:07:28
IMP0806,SE0030,D014,Q212,C075,2025-01-05 06:40:08
IMP0807,SE0030,D014,Q212,C331,2025-01-05 06:40:14
IMP0808,SE0030,D014,Q212,C235,2025-01-05 06:40:17
IMP0809,SE0030,D014,Q212,C341,2025-01-05 06:40:21
IMP0810,SE0030,D014,Q212,C052,2025-01-05 06:40:23
IMP0811,SE0030,D014,Q212,C342,2025-01-05 06:40:23
IMP0812,SE0030,D014,Q212,C068,2025-01-05 06:40:28
IMP0813,SE0030,D014,Q212,C079,2025-01-05 06:40:29
IMP0814,SE0788,D075,Q415,C218,2025-01-05 08:31:01
IMP0815,SE0788,D075,Q415,C024,2025-01-05 08:31:01
IMP0816,SE0788,D075,Q415,C037,2025-01-05 08:31:01
IMP0817,SE0788,D075,Q415,C227,2025-01-05 08:31:02
IMP0818,SE0788,D075,Q415,C094,2025-01-05 08:31:06
IMP0819,SE0788,D075,Q415,C313,2025-01-05 08:31:09
IMP0820,SE0788,D075,Q415,C105,2025-01-05 08:31:13
