signal_id,session_id,doctor_id,query_id,content_id,event_type,event_timestamp,dwell_seconds
SIG1401,SE0033,D036,Q224,C019,click,2025-01-29 04:33:21,6
SIG1402,SE0398,D018,Q304,C140,click,2025-01-29 04:55:25,16
SIG1403,SE0001,D021,Q165,C295,click,2025-01-29 05:33:40,45
SIG1404,SE0001,D021,Q165,C184,scroll_deep,2025-01-29 05:37:47,191
SIG1405,SE0001,D021,Q165,C075,scroll_deep,2025-01-29 05:40:40,167
SIG1406,SE0001,D021,Q165,C204,click,2025-01-29 05:42:12,2
SIG1407,SE0001,D021,Q165,C051,click,2025-01-29 05:42:58,2
SIG1408,SE0001,D021,Q165,C287,click,2025-01-29 05:44:00,0
SIG1409,SE0001,D021,Q165,C331,click,2025-01-29 06:01:22,30
SIG1410,SE0001,D021,Q165,C226,scroll_deep,2025-01-29 06:08:26,168
SIG1411,SE0521,D035,Q027,C226,click,2025-01-29 06:15:38,5
SIG1412,SE0073,D029,Q293,C278,click,2025-01-29 06:36:57,2
SIG1413,SE0073,D029,Q293,C344,scroll_deep,2025-01-29 06:39:27,231
SIG1414,SE0073,D029,Q293,C160,scroll_deep,2025-01-29 06:45:53,169
SIG1415,SE0073,D029,Q293,C212,click,2025-01-29 06:51:18,3
SIG1416,SE0200,D086,Q423,C253,click,2025-01-29 07:54:49,10
SIG1417,SE0200,D086,Q423,C265,scroll_deep,2025-01-29 07:59:35,61
SIG1418,SE0200,D086,Q423,C111,scroll_deep,2025-01-29 08:02:19,111
SIG1419,SE0471,D027,Q304,C029,scroll_deep,2025-01-29 09:13:16,105
SIG1420,SE0257,D080,Q295,C084,click,2025-01-29 09:42:54,6
SIG1421,SE0257,D080,Q295,C182,scroll_deep,2025-01-29 09:44:52,206
SIG1422,SE0114,D015,Q107,C018,click,2025-01-29 13:45:25,20
SIG1423,SE0114,D015,Q107,C217,click,2025-01-29 13:47:51,3
SIG1424,SE0114,D015,Q107,C180,save_bookmark,2025-01-29 13:50:02,105
SIG1425,SE0114,D015,Q107,C089,scroll_deep,2025-01-29 13:50:31,221
SIG1426,SE0255,D002,Q452,C030,click,2025-01-29 14:00:52,11
SIG1427,SE0114,D015,Q107,C051,click,2025-01-29 14:02:57,7
SIG1428,SE0256,D064,Q110,C255,click,2025-01-29 14:36:11,30
SIG1429,SE0256,D064,Q110,C047,click,2025-01-29 14:37:05,18
SIG1430,SE0313,D061,Q192,C190,click,2025-01-29 15:26:31,27
SIG1431,SE0313,D061,Q192,C104,click,2025-01-29 15:31:02,43
SIG1432,SE0495,D038,Q076,C268,scroll_deep,2025-01-29 15:45:01,67
SIG1433,SE0050,D078,Q171,C190,click,2025-01-29 17:30:24,23
SIG1434,SE0050,D078,Q171,C251,click,2025-01-29 17:31:52,10
SIG1435,SE0050,D078,Q171,C301,scroll_deep,2025-01-29 17:33:46,76
SIG1436,SE0050,D078,Q171,C083,click,2025-01-29 17:38:39,0
SIG1437,SE0050,D078,Q171,C127,click,2025-01-29 17:46:36,11
SIG1438,SE0050,D078,Q171,C189,scroll_deep,2025-01-29 17:48:48,219
SIG1439,SE0050,D078,Q171,C214,scroll_deep,2025-01-29 17:54:04,139
SIG1440,SE0195,D032,Q125,C326,click,2025-01-29 19:47:42,13
SIG1441,SE0195,D032,Q125,C069,scroll_deep,2025-01-29 19:52:18,208
SIG1442,SE0195,D032,Q125,C109,click,2025-01-29 19:53:24,6
SIG1443,SE0195,D032,Q125,C176,click,2025-01-29 19:56:15,16
SIG1444,SE0195,D032,Q125,C344,scroll_deep,2025-01-29 19:59:50,161
SIG1445,SE0622,D075,Q486,C007,scroll_deep,2025-01-29 21:11:20,64
SIG1446,SE0515,D107,Q089,C088,save_bookmark,2025-01-29 22:06:50,36
SIG1447,SE0075,D075,Q408,C142,click,2025-01-29 22:10:26,11
SIG1448,SE0075,D075,Q408,C249,scroll_deep,2025-01-29 22:13:20,159
SIG1449,SE0075,D075,Q408,C303,scroll_deep,2025-01-29 22:14:01,213
SIG1450,SE0006,D015,Q073,C019,click,2025-01-30 00:45:47,11
SIG1451,SE0006,D015,Q073,C280,click,2025-01-30 00:47:07,3
SIG1452,SE0006,D015,Q073,C327,click,2025-01-30 00:48:25,11
SIG1453,SE0006,D015,Q073,C009,click,2025-01-30 00:53:43,22
SIG1454,SE0006,D015,Q073,C199,scroll_deep,2025-01-30 00:54:08,234
SIG1455,SE0006,D015,Q073,C310,click,2025-01-30 01:07:07,42
SIG1456,SE0363,D010,Q234,C228,click,2025-01-30 02:29:07,22
SIG1457,SE0357,D052,Q341,C106,click,2025-01-30 03:20:11,45
SIG1458,SE0025,D040,Q008,C037,click,2025-01-30 03:31:42,17
SIG1459,SE0025,D040,Q008,C299,scroll_deep,2025-01-30 03:34:00,177
SIG1460,SE0025,D040,Q008,C241,scroll_deep,2025-01-30 03:35:17,118
SIG1461,SE0025,D040,Q008,C249,scroll_deep,2025-01-30 03:36:30,100
SIG1462,SE0025,D040,Q008,C277,scroll_deep,2025-01-30 03:41:22,102
SIG1463,SE0025,D040,Q008,C079,scroll_deep,2025-01-30 03:42:36,188
SIG1464,SE0025,D040,Q008,C045,scroll_deep,2025-01-30 03:48:18,194
SIG1465,SE0025,D040,Q008,C280,click,2025-01-30 03:53:38,15
SIG1466,SE0615,D077,Q150,C078,click,2025-01-30 04:28:05,3
SIG1467,SE0619,D095,Q121,C057,scroll_deep,2025-01-30 06:52:42,218
SIG1468,SE0630,D078,Q068,C174,click,2025-01-30 08:37:02,12
SIG1469,SE0579,D004,Q298,C007,scroll_deep,2025-01-30 09:34:49,195
SIG1470,SE0221,D055,Q221,C052,click,2025-01-30 09:36:54,4
SIG1471,SE0221,D055,Q221,C166,click,2025-01-30 09:38:24,45
SIG1472,SE0496,D114,Q490,C095,click,2025-01-30 09:59:13,24
SIG1473,SE0016,D025,Q060,C256,click,2025-01-30 11:16:55,3
SIG1474,SE0016,D025,Q060,C189,click,2025-01-30 11:19:25,42
SIG1475,SE0016,D025,Q060,C341,click,2025-01-30 11:19:33,1
SIG1476,SE0016,D025,Q060,C037,scroll_deep,2025-01-30 11:20:03,118
SIG1477,SE0016,D025,Q060,C266,scroll_deep,2025-01-30 11:20:15,120
SIG1478,SE0016,D025,Q060,C190,click,2025-01-30 11:25:00,10
SIG1479,SE0016,D025,Q060,C188,scroll_deep,2025-01-30 11:36:37,186
SIG1480,SE0589,D005,Q021,C246,scroll_deep,2025-01-30 12:17:23,155
SIG1481,SE0186,D048,Q068,C158,click,2025-01-30 13:29:32,10
SIG1482,SE0186,D048,Q068,C079,click,2025-01-30 13:31:15,3
SIG1483,SE0186,D048,Q068,C033,scroll_deep,2025-01-30 13:37:22,91
SIG1484,SE0186,D048,Q068,C151,click,2025-01-30 13:39:29,3
SIG1485,SE0186,D048,Q068,C310,click,2025-01-30 13:47:44,3
SIG1486,SE0634,D062,Q040,C097,return_visit,2025-01-30 14:00:33,304
SIG1487,SE0567,D001,Q293,C199,scroll_deep,2025-01-30 17:33:14,64
SIG1488,SE0059,D009,Q121,C341,click,2025-01-30 18:16:34,49
SIG1489,SE0059,D009,Q121,C247,save_bookmark,2025-01-30 18:19:37,31
SIG1490,SE0059,D009,Q121,C175,click,2025-01-30 18:25:43,0
SIG1491,SE0059,D009,Q121,C022,click,2025-01-30 18:26:14,52
SIG1492,SE0448,D051,Q393,C005,scroll_deep,2025-01-30 18:26:55,154
SIG1493,SE0282,D007,Q103,C203,click,2025-01-30 19:00:48,28
SIG1494,SE0355,D032,Q433,C266,return_visit,2025-01-30 19:23:29,307
SIG1495,SE0364,D013,Q258,C005,scroll_deep,2025-01-30 20:44:53,208
SIG1496,SE0066,D006,Q094,C317,click,2025-01-30 21:18:56,36
SIG1497,SE0066,D006,Q094,C167,click,2025-01-30 21:21:21,25
SIG1498,SE0066,D006,Q094,C176,click,2025-01-30 21:21:38,44
SIG1499,SE0307,D093,Q166,C135,click,2025-01-30 22:05:27,9
SIG1500,SE0307,D093,Q166,C008,scroll_deep,2025-01-30 22:08:38,152
